year,quarter,district_code,district_name,neighbourhood_code,neighbourhood_name,price_month(€),price_m2_month(€),From 6 months to 12 motnhs,Over 12 months,Up to 6 months,1 Spanish,1 foreigner,2 Spanish,2 foreigners,3 Spanish,3 foreigners,4 espanyols o més,more than 4 foreigners,man_bachelors_degree,man_elementary_school,man_junior_high_school,man_senior_high_school,man_unknown,man_without education,woman_bachelors_degree,woman_elementary_school,woman_junior_high_school,woman_senior_high_school,woman_unknown,woman_without education,airbnb_price(€),n_airbnb_listings,availability_365,airbnb_ratio_business,airbnb_professional_ratio,airbnb_mega_host_ratio
2015.0,2015-04-01,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,558.49,8.14,725.0,2021.0,1944.0,865.0,183.0,892.0,84.0,500.0,44.0,400.0,48.0,438.0,670.0,744.0,687.0,1.0,184.0,588.0,812.0,739.0,698.0,1.0,307.0,52.125,8.0,318.125,0.5,0.0,0.0
2015.0,2015-07-01,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,554.0,8.0,725.0,2021.0,1944.0,865.0,183.0,892.0,84.0,500.0,44.0,400.0,48.0,438.0,670.0,744.0,687.0,1.0,184.0,588.0,812.0,739.0,698.0,1.0,307.0,80.15384615384616,13.0,273.15384615384613,0.6153846153846154,0.0,0.0
2015.0,2015-10-01,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,545.82,8.79,725.0,2021.0,1944.0,865.0,183.0,892.0,84.0,500.0,44.0,400.0,48.0,438.0,670.0,744.0,687.0,1.0,184.0,588.0,812.0,739.0,698.0,1.0,307.0,62.72727272727273,11.0,311.0,0.6363636363636364,0.0,0.0
2016.0,2016-01-01,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,616.36,8.42,641.0,1730.0,1758.0,875.0,208.0,891.0,87.0,508.0,47.0,409.0,51.0,485.0,641.0,773.0,686.0,68.0,131.0,627.0,767.0,767.0,732.0,39.0,265.0,60.83333333333334,12.0,290.5833333333333,0.6666666666666666,0.0,0.0
2016.0,2016-04-01,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,592.36,8.65,641.0,1730.0,1758.0,875.0,208.0,891.0,87.0,508.0,47.0,409.0,51.0,485.0,641.0,773.0,686.0,68.0,131.0,627.0,767.0,767.0,732.0,39.0,265.0,,,,,,
2016.0,2016-07-01,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,603.75,8.71,641.0,1730.0,1758.0,875.0,208.0,891.0,87.0,508.0,47.0,409.0,51.0,485.0,641.0,773.0,686.0,68.0,131.0,627.0,767.0,767.0,732.0,39.0,265.0,,,,,,
2016.0,2016-10-01,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,623.6,9.14,641.0,1730.0,1758.0,875.0,208.0,891.0,87.0,508.0,47.0,409.0,51.0,485.0,641.0,773.0,686.0,68.0,131.0,627.0,767.0,767.0,732.0,39.0,265.0,65.07692307692308,13.0,252.6923076923077,0.5384615384615384,0.0,0.0
2017.0,2017-01-01,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,622.33,8.96,570.0,1463.0,1770.0,876.0,232.0,917.0,91.0,482.0,49.0,416.0,68.0,511.0,618.0,801.0,712.0,61.0,121.0,679.0,744.0,807.0,747.0,42.0,237.0,60.57142857142857,14.0,201.64285714285717,0.5,0.0,0.0
2017.0,2017-04-01,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,680.8,9.48,570.0,1463.0,1770.0,876.0,232.0,917.0,91.0,482.0,49.0,416.0,68.0,511.0,618.0,801.0,712.0,61.0,121.0,679.0,744.0,807.0,747.0,42.0,237.0,67.26315789473685,19.0,237.68421052631575,0.5263157894736842,0.0,0.0
2017.0,2017-07-01,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,713.38,9.96,570.0,1463.0,1770.0,876.0,232.0,917.0,91.0,482.0,49.0,416.0,68.0,511.0,618.0,801.0,712.0,61.0,121.0,679.0,744.0,807.0,747.0,42.0,237.0,71.25,24.0,263.9583333333333,0.5833333333333334,0.0,0.0
2017.0,2017-10-01,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,672.7,9.52,570.0,1463.0,1770.0,876.0,232.0,917.0,91.0,482.0,49.0,416.0,68.0,511.0,618.0,801.0,712.0,61.0,121.0,679.0,744.0,807.0,747.0,42.0,237.0,52.0,18.0,242.77777777777774,0.3888888888888889,0.0,0.0
2018.0,2018-01-01,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,648.1,9.79,552.0,1342.0,1744.0,928.0,243.0,908.0,101.0,500.0,53.0,409.0,75.0,548.0,613.0,837.0,722.0,60.0,109.0,715.0,745.0,820.0,796.0,40.0,219.0,62.08695652173913,23.0,261.1304347826087,0.5217391304347826,0.0,0.0
2018.0,2018-04-01,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,646.83,9.85,552.0,1342.0,1744.0,928.0,243.0,908.0,101.0,500.0,53.0,409.0,75.0,548.0,613.0,837.0,722.0,60.0,109.0,715.0,745.0,820.0,796.0,40.0,219.0,73.64,25.0,184.08,0.4,0.0,0.0
2018.0,2018-07-01,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,660.93,9.53,552.0,1342.0,1744.0,928.0,243.0,908.0,101.0,500.0,53.0,409.0,75.0,548.0,613.0,837.0,722.0,60.0,109.0,715.0,745.0,820.0,796.0,40.0,219.0,59.46153846153846,26.0,203.73076923076923,0.2692307692307692,0.0,0.0
2018.0,2018-10-01,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,666.91,9.56,552.0,1342.0,1744.0,928.0,243.0,908.0,101.0,500.0,53.0,409.0,75.0,548.0,613.0,837.0,722.0,60.0,109.0,715.0,745.0,820.0,796.0,40.0,219.0,61.55,20.0,200.6,0.3,0.0,0.0
2019.0,2019-01-01,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,759.2,10.9,556.0,1314.0,1710.0,940.0,232.0,898.0,113.0,505.0,62.0,414.0,101.0,575.0,584.0,870.0,769.0,89.0,94.0,761.0,735.0,832.0,856.0,67.0,194.0,58.1304347826087,23.0,195.4782608695652,0.3478260869565217,0.0,0.0
2019.0,2019-04-01,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,705.1,9.9,556.0,1314.0,1710.0,940.0,232.0,898.0,113.0,505.0,62.0,414.0,101.0,575.0,584.0,870.0,769.0,89.0,94.0,761.0,735.0,832.0,856.0,67.0,194.0,61.27777777777778,18.0,211.11111111111111,0.1111111111111111,0.0,0.0
2019.0,2019-07-01,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,756.0,10.4,556.0,1314.0,1710.0,940.0,232.0,898.0,113.0,505.0,62.0,414.0,101.0,575.0,584.0,870.0,769.0,89.0,94.0,761.0,735.0,832.0,856.0,67.0,194.0,61.6,20.0,222.05,0.15,0.0,0.0
2019.0,2019-10-01,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,740.2,11.6,556.0,1314.0,1710.0,940.0,232.0,898.0,113.0,505.0,62.0,414.0,101.0,575.0,584.0,870.0,769.0,89.0,94.0,761.0,735.0,832.0,856.0,67.0,194.0,64.46428571428571,28.0,224.07142857142856,0.2857142857142857,0.0,0.0
2020.0,2020-01-01,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,698.9,10.2,1024.0,1566.0,1878.0,978.0,251.0,904.0,115.0,496.0,70.0,407.0,121.0,599.0,581.0,900.0,810.0,71.0,85.0,794.0,714.0,881.0,889.0,47.0,184.0,58.85714285714285,28.0,226.53571428571428,0.25,0.0,0.0
2020.0,2020-04-01,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,791.3,12.0,1024.0,1566.0,1878.0,978.0,251.0,904.0,115.0,496.0,70.0,407.0,121.0,599.0,581.0,900.0,810.0,71.0,85.0,794.0,714.0,881.0,889.0,47.0,184.0,60.16666666666666,24.0,211.45833333333331,0.16666666666666666,0.0,0.0
2020.0,2020-07-01,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,787.4,10.9,1024.0,1566.0,1878.0,978.0,251.0,904.0,115.0,496.0,70.0,407.0,121.0,599.0,581.0,900.0,810.0,71.0,85.0,794.0,714.0,881.0,889.0,47.0,184.0,61.625,24.0,219.66666666666663,0.16666666666666666,0.0,0.0
2020.0,2020-10-01,7.0,Horta-Guinardó,39.0,Sant Genís dels Agudells,671.7,9.7,1024.0,1566.0,1878.0,978.0,251.0,904.0,115.0,496.0,70.0,407.0,121.0,599.0,581.0,900.0,810.0,71.0,85.0,794.0,714.0,881.0,889.0,47.0,184.0,72.29411764705883,17.0,158.47058823529414,0.1176470588235294,0.0,0.0
2015.0,2015-01-01,7.0,Horta-Guinardó,33.0,el Baix Guinardó,653.16,10.34,2397.0,6640.0,6573.0,3619.0,883.0,3081.0,327.0,1896.0,183.0,1530.0,221.0,2953.0,1500.0,2264.0,3151.0,3.0,319.0,3642.0,2410.0,2489.0,3068.0,7.0,698.0,,,,,,
2015.0,2015-04-01,7.0,Horta-Guinardó,33.0,el Baix Guinardó,631.05,10.18,2397.0,6640.0,6573.0,3619.0,883.0,3081.0,327.0,1896.0,183.0,1530.0,221.0,2953.0,1500.0,2264.0,3151.0,3.0,319.0,3642.0,2410.0,2489.0,3068.0,7.0,698.0,52.15533980582524,103.0,295.6666666666667,0.3786407766990291,0.1262135922330097,0.009708737864077669
2015.0,2015-07-01,7.0,Horta-Guinardó,33.0,el Baix Guinardó,636.0,10.0,2397.0,6640.0,6573.0,3619.0,883.0,3081.0,327.0,1896.0,183.0,1530.0,221.0,2953.0,1500.0,2264.0,3151.0,3.0,319.0,3642.0,2410.0,2489.0,3068.0,7.0,698.0,59.8135593220339,118.0,269.36752136752136,0.4322033898305085,0.0847457627118644,0.00847457627118644
2015.0,2015-10-01,7.0,Horta-Guinardó,33.0,el Baix Guinardó,649.09,11.14,2397.0,6640.0,6573.0,3619.0,883.0,3081.0,327.0,1896.0,183.0,1530.0,221.0,2953.0,1500.0,2264.0,3151.0,3.0,319.0,3642.0,2410.0,2489.0,3068.0,7.0,698.0,59.88429752066116,121.0,267.4793388429752,0.4462809917355372,0.05785123966942149,0.0
2016.0,2016-01-01,7.0,Horta-Guinardó,33.0,el Baix Guinardó,696.69,11.26,2087.0,5523.0,6161.0,3593.0,899.0,3093.0,361.0,1884.0,179.0,1528.0,223.0,3053.0,1391.0,2235.0,3197.0,166.0,202.0,3747.0,2278.0,2551.0,3067.0,131.0,560.0,56.063492063492056,126.0,271.1507936507937,0.4444444444444444,0.05555555555555555,0.0
2016.0,2016-04-01,7.0,Horta-Guinardó,33.0,el Baix Guinardó,642.91,10.89,2087.0,5523.0,6161.0,3593.0,899.0,3093.0,361.0,1884.0,179.0,1528.0,223.0,3053.0,1391.0,2235.0,3197.0,166.0,202.0,3747.0,2278.0,2551.0,3067.0,131.0,560.0,,,,,,
2016.0,2016-07-01,7.0,Horta-Guinardó,33.0,el Baix Guinardó,718.5,11.79,2087.0,5523.0,6161.0,3593.0,899.0,3093.0,361.0,1884.0,179.0,1528.0,223.0,3053.0,1391.0,2235.0,3197.0,166.0,202.0,3747.0,2278.0,2551.0,3067.0,131.0,560.0,,,,,,
2016.0,2016-10-01,7.0,Horta-Guinardó,33.0,el Baix Guinardó,747.31,11.78,2087.0,5523.0,6161.0,3593.0,899.0,3093.0,361.0,1884.0,179.0,1528.0,223.0,3053.0,1391.0,2235.0,3197.0,166.0,202.0,3747.0,2278.0,2551.0,3067.0,131.0,560.0,61.84375,128.0,222.4765625,0.34375,0.0390625,0.0
2017.0,2017-01-01,7.0,Horta-Guinardó,33.0,el Baix Guinardó,743.88,12.66,1909.0,4730.0,5813.0,3645.0,924.0,3041.0,400.0,1904.0,202.0,1526.0,225.0,3159.0,1316.0,2283.0,3169.0,158.0,174.0,3937.0,2192.0,2589.0,3115.0,133.0,498.0,58.20472440944882,127.0,222.1889763779528,0.3070866141732284,0.03937007874015748,0.007874015748031496
2017.0,2017-04-01,7.0,Horta-Guinardó,33.0,el Baix Guinardó,756.13,12.17,1909.0,4730.0,5813.0,3645.0,924.0,3041.0,400.0,1904.0,202.0,1526.0,225.0,3159.0,1316.0,2283.0,3169.0,158.0,174.0,3937.0,2192.0,2589.0,3115.0,133.0,498.0,61.930232558139544,129.0,186.7751937984496,0.3178294573643411,0.04651162790697674,0.007751937984496123
2017.0,2017-07-01,7.0,Horta-Guinardó,33.0,el Baix Guinardó,804.26,13.12,1909.0,4730.0,5813.0,3645.0,924.0,3041.0,400.0,1904.0,202.0,1526.0,225.0,3159.0,1316.0,2283.0,3169.0,158.0,174.0,3937.0,2192.0,2589.0,3115.0,133.0,498.0,70.79220779220779,154.0,164.04545454545453,0.34415584415584416,0.045454545454545456,0.006493506493506494
2017.0,2017-10-01,7.0,Horta-Guinardó,33.0,el Baix Guinardó,773.02,12.37,1909.0,4730.0,5813.0,3645.0,924.0,3041.0,400.0,1904.0,202.0,1526.0,225.0,3159.0,1316.0,2283.0,3169.0,158.0,174.0,3937.0,2192.0,2589.0,3115.0,133.0,498.0,65.95597484276729,159.0,150.74842767295598,0.3333333333333333,0.03773584905660377,0.006289308176100629
2018.0,2018-01-01,7.0,Horta-Guinardó,33.0,el Baix Guinardó,832.63,12.63,1728.0,4321.0,5619.0,3661.0,940.0,3053.0,410.0,1874.0,241.0,1493.0,237.0,3250.0,1250.0,2332.0,3144.0,139.0,162.0,4085.0,2122.0,2608.0,3097.0,122.0,474.0,61.375,144.0,173.07638888888889,0.3402777777777778,0.05555555555555555,0.013888888888888888
2018.0,2018-04-01,7.0,Horta-Guinardó,33.0,el Baix Guinardó,817.38,12.65,1728.0,4321.0,5619.0,3661.0,940.0,3053.0,410.0,1874.0,241.0,1493.0,237.0,3250.0,1250.0,2332.0,3144.0,139.0,162.0,4085.0,2122.0,2608.0,3097.0,122.0,474.0,89.44285714285714,140.0,137.27857142857144,0.3428571428571429,0.06428571428571428,0.0071428571428571435
2018.0,2018-07-01,7.0,Horta-Guinardó,33.0,el Baix Guinardó,839.47,12.72,1728.0,4321.0,5619.0,3661.0,940.0,3053.0,410.0,1874.0,241.0,1493.0,237.0,3250.0,1250.0,2332.0,3144.0,139.0,162.0,4085.0,2122.0,2608.0,3097.0,122.0,474.0,61.89473684210525,152.0,158.03947368421052,0.2631578947368421,0.07236842105263158,0.006578947368421052
2018.0,2018-10-01,7.0,Horta-Guinardó,33.0,el Baix Guinardó,827.04,12.65,1728.0,4321.0,5619.0,3661.0,940.0,3053.0,410.0,1874.0,241.0,1493.0,237.0,3250.0,1250.0,2332.0,3144.0,139.0,162.0,4085.0,2122.0,2608.0,3097.0,122.0,474.0,86.51879699248121,133.0,167.97744360902252,0.3308270676691729,0.11278195488721805,0.0
2019.0,2019-01-01,7.0,Horta-Guinardó,33.0,el Baix Guinardó,859.1,12.9,1736.0,4033.0,5805.0,3599.0,996.0,3056.0,438.0,1844.0,247.0,1510.0,268.0,3369.0,1192.0,2308.0,3173.0,198.0,146.0,4264.0,2047.0,2546.0,3129.0,164.0,440.0,72.68656716417911,134.0,173.8507462686567,0.3358208955223881,0.16417910447761194,0.00746268656716418
2019.0,2019-04-01,7.0,Horta-Guinardó,33.0,el Baix Guinardó,866.8,12.9,1736.0,4033.0,5805.0,3599.0,996.0,3056.0,438.0,1844.0,247.0,1510.0,268.0,3369.0,1192.0,2308.0,3173.0,198.0,146.0,4264.0,2047.0,2546.0,3129.0,164.0,440.0,75.36363636363636,132.0,147.9848484848485,0.3787878787878788,0.18181818181818185,0.015151515151515154
2019.0,2019-07-01,7.0,Horta-Guinardó,33.0,el Baix Guinardó,902.2,14.2,1736.0,4033.0,5805.0,3599.0,996.0,3056.0,438.0,1844.0,247.0,1510.0,268.0,3369.0,1192.0,2308.0,3173.0,198.0,146.0,4264.0,2047.0,2546.0,3129.0,164.0,440.0,62.34228187919463,149.0,147.0738255033557,0.3624161073825503,0.1610738255033557,0.020134228187919462
2019.0,2019-10-01,7.0,Horta-Guinardó,33.0,el Baix Guinardó,897.7,13.8,1736.0,4033.0,5805.0,3599.0,996.0,3056.0,438.0,1844.0,247.0,1510.0,268.0,3369.0,1192.0,2308.0,3173.0,198.0,146.0,4264.0,2047.0,2546.0,3129.0,164.0,440.0,65.02702702702703,148.0,147.0608108108108,0.3783783783783784,0.16216216216216214,0.027027027027027032
2020.0,2020-01-01,7.0,Horta-Guinardó,33.0,el Baix Guinardó,920.8,13.8,3402.0,4889.0,6244.0,3648.0,1011.0,3065.0,462.0,1828.0,249.0,1468.0,310.0,3502.0,1130.0,2373.0,3214.0,145.0,144.0,4445.0,1983.0,2580.0,3111.0,108.0,419.0,80.46794871794873,156.0,155.30128205128202,0.35897435897435903,0.14743589743589744,0.019230769230769232
2020.0,2020-04-01,7.0,Horta-Guinardó,33.0,el Baix Guinardó,916.1,14.0,3402.0,4889.0,6244.0,3648.0,1011.0,3065.0,462.0,1828.0,249.0,1468.0,310.0,3502.0,1130.0,2373.0,3214.0,145.0,144.0,4445.0,1983.0,2580.0,3111.0,108.0,419.0,71.34161490683229,161.0,183.11801242236027,0.38509316770186336,0.18012422360248448,0.05590062111801242
2020.0,2020-07-01,7.0,Horta-Guinardó,33.0,el Baix Guinardó,901.0,14.3,3402.0,4889.0,6244.0,3648.0,1011.0,3065.0,462.0,1828.0,249.0,1468.0,310.0,3502.0,1130.0,2373.0,3214.0,145.0,144.0,4445.0,1983.0,2580.0,3111.0,108.0,419.0,72.55151515151516,165.0,170.6,0.4060606060606061,0.16363636363636366,0.07878787878787878
2020.0,2020-10-01,7.0,Horta-Guinardó,33.0,el Baix Guinardó,845.6,13.2,3402.0,4889.0,6244.0,3648.0,1011.0,3065.0,462.0,1828.0,249.0,1468.0,310.0,3502.0,1130.0,2373.0,3214.0,145.0,144.0,4445.0,1983.0,2580.0,3111.0,108.0,419.0,63.651428571428575,175.0,171.66285714285715,0.37142857142857133,0.18285714285714288,0.11428571428571427
2015.0,2015-01-01,7.0,Horta-Guinardó,37.0,el Carmel,485.74,8.6,3769.0,11973.0,10298.0,3617.0,810.0,3874.0,339.0,2525.0,275.0,1994.0,330.0,1233.0,3771.0,4294.0,2777.0,5.0,765.0,1754.0,4374.0,3902.0,2863.0,10.0,1370.0,,,,,,
2015.0,2015-04-01,7.0,Horta-Guinardó,37.0,el Carmel,504.61,9.19,3769.0,11973.0,10298.0,3617.0,810.0,3874.0,339.0,2525.0,275.0,1994.0,330.0,1233.0,3771.0,4294.0,2777.0,5.0,765.0,1754.0,4374.0,3902.0,2863.0,10.0,1370.0,38.379310344827594,29.0,320.89655172413785,0.3448275862068966,0.03448275862068965,0.0
2015.0,2015-07-01,7.0,Horta-Guinardó,37.0,el Carmel,528.0,9.0,3769.0,11973.0,10298.0,3617.0,810.0,3874.0,339.0,2525.0,275.0,1994.0,330.0,1233.0,3771.0,4294.0,2777.0,5.0,765.0,1754.0,4374.0,3902.0,2863.0,10.0,1370.0,52.34883720930232,43.0,259.6744186046512,0.5581395348837209,0.02325581395348837,0.0
2015.0,2015-10-01,7.0,Horta-Guinardó,37.0,el Carmel,528.77,9.31,3769.0,11973.0,10298.0,3617.0,810.0,3874.0,339.0,2525.0,275.0,1994.0,330.0,1233.0,3771.0,4294.0,2777.0,5.0,765.0,1754.0,4374.0,3902.0,2863.0,10.0,1370.0,46.76744186046512,43.0,280.02325581395354,0.4418604651162791,0.0,0.0
2016.0,2016-01-01,7.0,Horta-Guinardó,37.0,el Carmel,518.24,9.24,3277.0,10271.0,9452.0,3673.0,846.0,3862.0,339.0,2495.0,262.0,1966.0,347.0,1287.0,3529.0,4334.0,2779.0,268.0,598.0,1856.0,4189.0,3969.0,2890.0,227.0,1124.0,49.139534883720934,43.0,321.6046511627907,0.4883720930232558,0.0,0.0
2016.0,2016-04-01,7.0,Horta-Guinardó,37.0,el Carmel,550.3,9.61,3277.0,10271.0,9452.0,3673.0,846.0,3862.0,339.0,2495.0,262.0,1966.0,347.0,1287.0,3529.0,4334.0,2779.0,268.0,598.0,1856.0,4189.0,3969.0,2890.0,227.0,1124.0,,,,,,
2016.0,2016-07-01,7.0,Horta-Guinardó,37.0,el Carmel,557.55,9.77,3277.0,10271.0,9452.0,3673.0,846.0,3862.0,339.0,2495.0,262.0,1966.0,347.0,1287.0,3529.0,4334.0,2779.0,268.0,598.0,1856.0,4189.0,3969.0,2890.0,227.0,1124.0,,,,,,
2016.0,2016-10-01,7.0,Horta-Guinardó,37.0,el Carmel,597.13,10.7,3277.0,10271.0,9452.0,3673.0,846.0,3862.0,339.0,2495.0,262.0,1966.0,347.0,1287.0,3529.0,4334.0,2779.0,268.0,598.0,1856.0,4189.0,3969.0,2890.0,227.0,1124.0,47.34328358208957,67.0,292.3582089552238,0.4029850746268657,0.0,0.0
2017.0,2017-01-01,7.0,Horta-Guinardó,37.0,el Carmel,597.09,11.46,3046.0,8458.0,9367.0,3730.0,886.0,3803.0,389.0,2454.0,279.0,1983.0,359.0,1380.0,3383.0,4398.0,2836.0,299.0,537.0,1987.0,4054.0,4128.0,2950.0,205.0,1036.0,38.98412698412698,63.0,246.7142857142857,0.36507936507936506,0.0,0.0
2017.0,2017-04-01,7.0,Horta-Guinardó,37.0,el Carmel,597.58,10.53,3046.0,8458.0,9367.0,3730.0,886.0,3803.0,389.0,2454.0,279.0,1983.0,359.0,1380.0,3383.0,4398.0,2836.0,299.0,537.0,1987.0,4054.0,4128.0,2950.0,205.0,1036.0,39.306666666666665,75.0,219.72,0.32,0.0,0.0
2017.0,2017-07-01,7.0,Horta-Guinardó,37.0,el Carmel,610.13,10.93,3046.0,8458.0,9367.0,3730.0,886.0,3803.0,389.0,2454.0,279.0,1983.0,359.0,1380.0,3383.0,4398.0,2836.0,299.0,537.0,1987.0,4054.0,4128.0,2950.0,205.0,1036.0,42.649350649350644,77.0,222.25974025974025,0.2857142857142857,0.05194805194805195,0.0
2017.0,2017-10-01,7.0,Horta-Guinardó,37.0,el Carmel,609.11,11.14,3046.0,8458.0,9367.0,3730.0,886.0,3803.0,389.0,2454.0,279.0,1983.0,359.0,1380.0,3383.0,4398.0,2836.0,299.0,537.0,1987.0,4054.0,4128.0,2950.0,205.0,1036.0,95.63855421686749,83.0,239.4819277108434,0.3855421686746988,0.20481927710843373,0.1566265060240964
2018.0,2018-01-01,7.0,Horta-Guinardó,37.0,el Carmel,634.75,11.22,2899.0,7485.0,9230.0,3819.0,952.0,3790.0,458.0,2398.0,289.0,1957.0,397.0,1492.0,3272.0,4473.0,2881.0,298.0,485.0,2172.0,3946.0,4228.0,3021.0,198.0,962.0,81.03225806451613,93.0,248.88172043010755,0.3440860215053764,0.1720430107526882,0.13978494623655913
2018.0,2018-04-01,7.0,Horta-Guinardó,37.0,el Carmel,637.17,11.08,2899.0,7485.0,9230.0,3819.0,952.0,3790.0,458.0,2398.0,289.0,1957.0,397.0,1492.0,3272.0,4473.0,2881.0,298.0,485.0,2172.0,3946.0,4228.0,3021.0,198.0,962.0,104.7403846153846,104.0,204.16346153846158,0.3365384615384616,0.17307692307692307,0.125
2018.0,2018-07-01,7.0,Horta-Guinardó,37.0,el Carmel,654.77,11.48,2899.0,7485.0,9230.0,3819.0,952.0,3790.0,458.0,2398.0,289.0,1957.0,397.0,1492.0,3272.0,4473.0,2881.0,298.0,485.0,2172.0,3946.0,4228.0,3021.0,198.0,962.0,113.0392156862745,102.0,206.343137254902,0.3235294117647059,0.1862745098039216,0.12745098039215685
2018.0,2018-10-01,7.0,Horta-Guinardó,37.0,el Carmel,653.21,11.6,2899.0,7485.0,9230.0,3819.0,952.0,3790.0,458.0,2398.0,289.0,1957.0,397.0,1492.0,3272.0,4473.0,2881.0,298.0,485.0,2172.0,3946.0,4228.0,3021.0,198.0,962.0,120.70873786407768,103.0,225.55339805825244,0.3300970873786408,0.17475728155339804,0.1262135922330097
2019.0,2019-01-01,7.0,Horta-Guinardó,37.0,el Carmel,670.6,12.0,2784.0,6705.0,9280.0,3858.0,998.0,3808.0,499.0,2323.0,331.0,1929.0,469.0,1575.0,3183.0,4493.0,2971.0,373.0,447.0,2352.0,3835.0,4257.0,3126.0,274.0,878.0,83.53260869565217,92.0,231.7717391304348,0.35869565217391297,0.2065217391304348,0.14130434782608695
2019.0,2019-04-01,7.0,Horta-Guinardó,37.0,el Carmel,666.9,11.5,2784.0,6705.0,9280.0,3858.0,998.0,3808.0,499.0,2323.0,331.0,1929.0,469.0,1575.0,3183.0,4493.0,2971.0,373.0,447.0,2352.0,3835.0,4257.0,3126.0,274.0,878.0,85.74226804123711,97.0,199.22680412371133,0.4020618556701031,0.2371134020618557,0.14432989690721648
2019.0,2019-07-01,7.0,Horta-Guinardó,37.0,el Carmel,703.3,12.8,2784.0,6705.0,9280.0,3858.0,998.0,3808.0,499.0,2323.0,331.0,1929.0,469.0,1575.0,3183.0,4493.0,2971.0,373.0,447.0,2352.0,3835.0,4257.0,3126.0,274.0,878.0,96.03809523809522,105.0,179.77142857142857,0.3904761904761905,0.24761904761904766,0.19047619047619047
2019.0,2019-10-01,7.0,Horta-Guinardó,37.0,el Carmel,700.2,12.2,2784.0,6705.0,9280.0,3858.0,998.0,3808.0,499.0,2323.0,331.0,1929.0,469.0,1575.0,3183.0,4493.0,2971.0,373.0,447.0,2352.0,3835.0,4257.0,3126.0,274.0,878.0,98.02479338842976,121.0,177.84297520661158,0.4132231404958678,0.2644628099173554,0.1652892561983471
2020.0,2020-01-01,7.0,Horta-Guinardó,37.0,el Carmel,707.9,12.3,5555.0,8170.0,9600.0,3870.0,1105.0,3801.0,534.0,2276.0,340.0,1890.0,549.0,1674.0,3071.0,4660.0,3112.0,291.0,405.0,2487.0,3774.0,4368.0,3221.0,209.0,805.0,102.2924528301887,106.0,202.5566037735849,0.4056603773584906,0.2641509433962264,0.1509433962264151
2020.0,2020-04-01,7.0,Horta-Guinardó,37.0,el Carmel,682.8,12.1,5555.0,8170.0,9600.0,3870.0,1105.0,3801.0,534.0,2276.0,340.0,1890.0,549.0,1674.0,3071.0,4660.0,3112.0,291.0,405.0,2487.0,3774.0,4368.0,3221.0,209.0,805.0,103.25210084033613,119.0,196.84873949579838,0.45378151260504207,0.2689075630252101,0.14285714285714285
2020.0,2020-07-01,7.0,Horta-Guinardó,37.0,el Carmel,706.0,12.3,5555.0,8170.0,9600.0,3870.0,1105.0,3801.0,534.0,2276.0,340.0,1890.0,549.0,1674.0,3071.0,4660.0,3112.0,291.0,405.0,2487.0,3774.0,4368.0,3221.0,209.0,805.0,58.98165137614679,109.0,204.8165137614679,0.4862385321100918,0.24770642201834864,0.1559633027522936
2020.0,2020-10-01,7.0,Horta-Guinardó,37.0,el Carmel,651.4,11.4,5555.0,8170.0,9600.0,3870.0,1105.0,3801.0,534.0,2276.0,340.0,1890.0,549.0,1674.0,3071.0,4660.0,3112.0,291.0,405.0,2487.0,3774.0,4368.0,3221.0,209.0,805.0,55.326315789473675,95.0,163.54736842105262,0.4631578947368421,0.24210526315789474,0.17894736842105266
2015.0,2015-01-01,7.0,Horta-Guinardó,35.0,el Guinardó,601.06,10.08,3710.0,11521.0,9907.0,5092.0,1252.0,4442.0,486.0,2658.0,274.0,2170.0,328.0,3774.0,2383.0,3307.0,4473.0,4.0,438.0,4822.0,3443.0,3509.0,4283.0,4.0,910.0,,,,,,
2015.0,2015-04-01,7.0,Horta-Guinardó,35.0,el Guinardó,596.15,10.19,3710.0,11521.0,9907.0,5092.0,1252.0,4442.0,486.0,2658.0,274.0,2170.0,328.0,3774.0,2383.0,3307.0,4473.0,4.0,438.0,4822.0,3443.0,3509.0,4283.0,4.0,910.0,76.05555555555556,108.0,279.1666666666667,0.4814814814814815,0.10185185185185183,0.0
