"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Nacionalitat","Nombre"
2018,8,"Nou Barris",50,"les Roquetes","Home","Espanya",5980
2018,8,"Nou Barris",51,"Verdun","Home","Espanya",4645
2018,8,"Nou Barris",52,"la Prosperitat","Home","Espanya",10544
2018,8,"Nou Barris",53,"la Trinitat Nova","Home","Espanya",2726
2018,8,"Nou Barris",54,"Torre Baró","Home","Espanya",1187
2018,8,"Nou Barris",55,"Ciutat Meridiana","Home","Espanya",3548
2018,8,"Nou Barris",56,"Vallbona","Home","Espanya",593
2018,9,"Sant Andreu",57,"la Trinitat Vella","Home","Espanya",3503
2018,9,"Sant Andreu",58,"Baró de Viver","Home","Espanya",1075
2018,9,"Sant Andreu",59,"el Bon Pastor","Home","Espanya",5323
2018,9,"Sant Andreu",60,"Sant Andreu","Home","Espanya",24997
2018,9,"Sant Andreu",61,"la Sagrera","Home","Espanya",11913
2018,9,"Sant Andreu",62,"el Congrés i els Indians","Home","Espanya",5607
2018,9,"Sant Andreu",63,"Navas","Home","Espanya",8795
2018,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","Espanya",14718
2018,10,"Sant Martí",65,"el Clot","Home","Espanya",10923
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Espanya",5681
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Espanya",3776
2018,10,"Sant Martí",68,"el Poblenou","Home","Espanya",13346
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Espanya",5383
2018,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Espanya",8113
2018,10,"Sant Martí",71,"Provençals del Poblenou","Home","Espanya",8441
2018,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Espanya",10625
2018,10,"Sant Martí",73,"la Verneda i la Pau","Home","Espanya",11924
2018,1,"Ciutat Vella",1,"el Raval","Home","Itàlia",974
2018,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Itàlia",578
2018,1,"Ciutat Vella",3,"la Barceloneta","Home","Itàlia",558
2018,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","Itàlia",850
2018,2,"Eixample",5,"el Fort Pienc","Home","Itàlia",543
2018,2,"Eixample",6,"la Sagrada Família","Home","Itàlia",697
2018,2,"Eixample",7,"la Dreta de l'Eixample","Home","Itàlia",803
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","Itàlia",660
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","Itàlia",807
2018,2,"Eixample",10,"Sant Antoni","Home","Itàlia",622
2018,3,"Sants-Montjuïc",11,"el Poble Sec","Home","Itàlia",735
2018,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","Itàlia",4
2018,3,"Sants-Montjuïc",13,"la Marina de Port","Home","Itàlia",125
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","Itàlia",131
2018,3,"Sants-Montjuïc",15,"Hostafrancs","Home","Itàlia",218
2018,3,"Sants-Montjuïc",16,"la Bordeta","Home","Itàlia",119
2018,3,"Sants-Montjuïc",17,"Sants - Badal","Home","Itàlia",135
2018,3,"Sants-Montjuïc",18,"Sants","Home","Itàlia",367
2018,4,"Les Corts",19,"les Corts","Home","Itàlia",305
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","Itàlia",158
2018,4,"Les Corts",21,"Pedralbes","Home","Itàlia",108
2018,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","Itàlia",49
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Itàlia",233
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Itàlia",88
2018,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","Itàlia",161
2018,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","Itàlia",423
2018,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","Itàlia",346
2018,6,"Gràcia",28,"Vallcarca i els Penitents","Home","Itàlia",138
2018,6,"Gràcia",29,"el Coll","Home","Itàlia",64
2018,6,"Gràcia",30,"la Salut","Home","Itàlia",141
2018,6,"Gràcia",31,"la Vila de Gràcia","Home","Itàlia",863
2018,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","Itàlia",373
2018,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","Itàlia",283
2018,7,"Horta-Guinardó",34,"Can Baró","Home","Itàlia",75
2018,7,"Horta-Guinardó",35,"el Guinardó","Home","Itàlia",293
2018,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","Itàlia",38
2018,7,"Horta-Guinardó",37,"el Carmel","Home","Itàlia",154
2018,7,"Horta-Guinardó",38,"la Teixonera","Home","Itàlia",66
2018,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","Itàlia",32
2018,7,"Horta-Guinardó",40,"Montbau","Home","Itàlia",29
2018,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","Itàlia",25
2018,7,"Horta-Guinardó",42,"la Clota","Home","Itàlia",3
2018,7,"Horta-Guinardó",43,"Horta","Home","Itàlia",109
2018,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","Itàlia",121
2018,8,"Nou Barris",45,"Porta","Home","Itàlia",95
2018,8,"Nou Barris",46,"el Turó de la Peira","Home","Itàlia",38
2018,8,"Nou Barris",47,"Can Peguera","Home","Itàlia",3
2018,8,"Nou Barris",48,"la Guineueta","Home","Itàlia",43
2018,8,"Nou Barris",49,"Canyelles","Home","Itàlia",11
2018,8,"Nou Barris",50,"les Roquetes","Home","Itàlia",43
2018,8,"Nou Barris",51,"Verdun","Home","Itàlia",48
2018,8,"Nou Barris",52,"la Prosperitat","Home","Itàlia",57
2018,8,"Nou Barris",53,"la Trinitat Nova","Home","Itàlia",19
2018,8,"Nou Barris",54,"Torre Baró","Home","Itàlia",6
2018,8,"Nou Barris",55,"Ciutat Meridiana","Home","Itàlia",16
2018,8,"Nou Barris",56,"Vallbona","Home","Itàlia",3
2018,9,"Sant Andreu",57,"la Trinitat Vella","Home","Itàlia",34
2018,9,"Sant Andreu",58,"Baró de Viver","Home","Itàlia",1
2018,9,"Sant Andreu",59,"el Bon Pastor","Home","Itàlia",37
2018,9,"Sant Andreu",60,"Sant Andreu","Home","Itàlia",223
2018,9,"Sant Andreu",61,"la Sagrera","Home","Itàlia",151
2018,9,"Sant Andreu",62,"el Congrés i els Indians","Home","Itàlia",78
2018,9,"Sant Andreu",63,"Navas","Home","Itàlia",160
2018,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","Itàlia",414
2018,10,"Sant Martí",65,"el Clot","Home","Itàlia",261
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Itàlia",276
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Itàlia",165
2018,10,"Sant Martí",68,"el Poblenou","Home","Itàlia",526
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Itàlia",177
2018,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Itàlia",107
2018,10,"Sant Martí",71,"Provençals del Poblenou","Home","Itàlia",189
2018,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Itàlia",131
2018,10,"Sant Martí",73,"la Verneda i la Pau","Home","Itàlia",100
2018,1,"Ciutat Vella",1,"el Raval","Home","França",410
2018,1,"Ciutat Vella",2,"el Barri Gòtic","Home","França",300
2018,1,"Ciutat Vella",3,"la Barceloneta","Home","França",147
2018,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","França",373
2018,2,"Eixample",5,"el Fort Pienc","Home","França",289
2018,2,"Eixample",6,"la Sagrada Família","Home","França",231
2018,2,"Eixample",7,"la Dreta de l'Eixample","Home","França",543
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","França",342
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","França",263
2018,2,"Eixample",10,"Sant Antoni","Home","França",244
2018,3,"Sants-Montjuïc",11,"el Poble Sec","Home","França",301
2018,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","França",2
2018,3,"Sants-Montjuïc",13,"la Marina de Port","Home","França",33
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","França",44
2018,3,"Sants-Montjuïc",15,"Hostafrancs","Home","França",82
2018,3,"Sants-Montjuïc",16,"la Bordeta","Home","França",51
2018,3,"Sants-Montjuïc",17,"Sants - Badal","Home","França",72
2018,3,"Sants-Montjuïc",18,"Sants","Home","França",178
2018,4,"Les Corts",19,"les Corts","Home","França",131
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","França",75
2018,4,"Les Corts",21,"Pedralbes","Home","França",215
2018,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","França",53
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","França",324
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","França",81
2018,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","França",126
2018,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","França",283
2018,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","França",159
2018,6,"Gràcia",28,"Vallcarca i els Penitents","Home","França",55
2018,6,"Gràcia",29,"el Coll","Home","França",29
2018,6,"Gràcia",30,"la Salut","Home","França",57
2018,6,"Gràcia",31,"la Vila de Gràcia","Home","França",455
2018,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","França",152
2018,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","França",81
2018,7,"Horta-Guinardó",34,"Can Baró","Home","França",41
2018,7,"Horta-Guinardó",35,"el Guinardó","Home","França",124
2018,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","França",18
2018,7,"Horta-Guinardó",37,"el Carmel","Home","França",44
2018,7,"Horta-Guinardó",38,"la Teixonera","Home","França",16
2018,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","França",12
2018,7,"Horta-Guinardó",40,"Montbau","Home","França",3
2018,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","França",9
2018,7,"Horta-Guinardó",42,"la Clota","Home","França",0
2018,7,"Horta-Guinardó",43,"Horta","Home","França",27
2018,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","França",32
2018,8,"Nou Barris",45,"Porta","Home","França",31
2018,8,"Nou Barris",46,"el Turó de la Peira","Home","França",10
2018,8,"Nou Barris",47,"Can Peguera","Home","França",2
2018,8,"Nou Barris",48,"la Guineueta","Home","França",6
2018,8,"Nou Barris",49,"Canyelles","Home","França",0
2018,8,"Nou Barris",50,"les Roquetes","Home","França",7
2018,8,"Nou Barris",51,"Verdun","Home","França",10
2018,8,"Nou Barris",52,"la Prosperitat","Home","França",25
2018,8,"Nou Barris",53,"la Trinitat Nova","Home","França",3
2018,8,"Nou Barris",54,"Torre Baró","Home","França",0
2018,8,"Nou Barris",55,"Ciutat Meridiana","Home","França",1
2018,8,"Nou Barris",56,"Vallbona","Home","França",2
2018,9,"Sant Andreu",57,"la Trinitat Vella","Home","França",4
2018,9,"Sant Andreu",58,"Baró de Viver","Home","França",1
2018,9,"Sant Andreu",59,"el Bon Pastor","Home","França",7
2018,9,"Sant Andreu",60,"Sant Andreu","Home","França",47
2018,9,"Sant Andreu",61,"la Sagrera","Home","França",39
2018,9,"Sant Andreu",62,"el Congrés i els Indians","Home","França",19
2018,9,"Sant Andreu",63,"Navas","Home","França",48
2018,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","França",148
2018,10,"Sant Martí",65,"el Clot","Home","França",83
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","França",102
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","França",88
2018,10,"Sant Martí",68,"el Poblenou","Home","França",235
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","França",112
2018,10,"Sant Martí",70,"el Besòs i el Maresme","Home","França",21
2018,10,"Sant Martí",71,"Provençals del Poblenou","Home","França",49
2018,10,"Sant Martí",72,"Sant Martí de Provençals","Home","França",31
2018,10,"Sant Martí",73,"la Verneda i la Pau","Home","França",21
2018,1,"Ciutat Vella",1,"el Raval","Home","Regne Unit",299
2018,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Regne Unit",216
2018,1,"Ciutat Vella",3,"la Barceloneta","Home","Regne Unit",113
2018,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","Regne Unit",291
2018,2,"Eixample",5,"el Fort Pienc","Home","Regne Unit",125
2018,2,"Eixample",6,"la Sagrada Família","Home","Regne Unit",140
2018,2,"Eixample",7,"la Dreta de l'Eixample","Home","Regne Unit",272
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","Regne Unit",216
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","Regne Unit",143
2018,2,"Eixample",10,"Sant Antoni","Home","Regne Unit",165
2018,3,"Sants-Montjuïc",11,"el Poble Sec","Home","Regne Unit",212
2018,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","Regne Unit",0
2018,3,"Sants-Montjuïc",13,"la Marina de Port","Home","Regne Unit",9
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","Regne Unit",21
2018,3,"Sants-Montjuïc",15,"Hostafrancs","Home","Regne Unit",46
2018,3,"Sants-Montjuïc",16,"la Bordeta","Home","Regne Unit",22
2018,3,"Sants-Montjuïc",17,"Sants - Badal","Home","Regne Unit",30
2018,3,"Sants-Montjuïc",18,"Sants","Home","Regne Unit",73
2018,4,"Les Corts",19,"les Corts","Home","Regne Unit",66
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","Regne Unit",32
2018,4,"Les Corts",21,"Pedralbes","Home","Regne Unit",43
2018,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","Regne Unit",30
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Regne Unit",78
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Regne Unit",35
2018,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","Regne Unit",50
2018,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","Regne Unit",134
2018,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","Regne Unit",76
2018,6,"Gràcia",28,"Vallcarca i els Penitents","Home","Regne Unit",49
2018,6,"Gràcia",29,"el Coll","Home","Regne Unit",25
2018,6,"Gràcia",30,"la Salut","Home","Regne Unit",32
2018,6,"Gràcia",31,"la Vila de Gràcia","Home","Regne Unit",267
2018,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","Regne Unit",93
2018,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","Regne Unit",61
2018,7,"Horta-Guinardó",34,"Can Baró","Home","Regne Unit",17
2018,7,"Horta-Guinardó",35,"el Guinardó","Home","Regne Unit",59
2018,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","Regne Unit",11
2018,7,"Horta-Guinardó",37,"el Carmel","Home","Regne Unit",32
2018,7,"Horta-Guinardó",38,"la Teixonera","Home","Regne Unit",10
2018,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","Regne Unit",7
2018,7,"Horta-Guinardó",40,"Montbau","Home","Regne Unit",5
2018,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","Regne Unit",2
2018,7,"Horta-Guinardó",42,"la Clota","Home","Regne Unit",0
2018,7,"Horta-Guinardó",43,"Horta","Home","Regne Unit",22
2018,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","Regne Unit",14
2018,8,"Nou Barris",45,"Porta","Home","Regne Unit",9
2018,8,"Nou Barris",46,"el Turó de la Peira","Home","Regne Unit",12
2018,8,"Nou Barris",47,"Can Peguera","Home","Regne Unit",0
2018,8,"Nou Barris",48,"la Guineueta","Home","Regne Unit",7
2018,8,"Nou Barris",49,"Canyelles","Home","Regne Unit",1
2018,8,"Nou Barris",50,"les Roquetes","Home","Regne Unit",7
2018,8,"Nou Barris",51,"Verdun","Home","Regne Unit",9
2018,8,"Nou Barris",52,"la Prosperitat","Home","Regne Unit",8
2018,8,"Nou Barris",53,"la Trinitat Nova","Home","Regne Unit",4
2018,8,"Nou Barris",54,"Torre Baró","Home","Regne Unit",3
2018,8,"Nou Barris",55,"Ciutat Meridiana","Home","Regne Unit",3
2018,8,"Nou Barris",56,"Vallbona","Home","Regne Unit",1
2018,9,"Sant Andreu",57,"la Trinitat Vella","Home","Regne Unit",2
2018,9,"Sant Andreu",58,"Baró de Viver","Home","Regne Unit",2
2018,9,"Sant Andreu",59,"el Bon Pastor","Home","Regne Unit",5
2018,9,"Sant Andreu",60,"Sant Andreu","Home","Regne Unit",44
2018,9,"Sant Andreu",61,"la Sagrera","Home","Regne Unit",25
2018,9,"Sant Andreu",62,"el Congrés i els Indians","Home","Regne Unit",21
2018,9,"Sant Andreu",63,"Navas","Home","Regne Unit",23
2018,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","Regne Unit",102
2018,10,"Sant Martí",65,"el Clot","Home","Regne Unit",48
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Regne Unit",78
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Regne Unit",38
2018,10,"Sant Martí",68,"el Poblenou","Home","Regne Unit",190
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Regne Unit",50
2018,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Regne Unit",13
2018,10,"Sant Martí",71,"Provençals del Poblenou","Home","Regne Unit",41
2018,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Regne Unit",9
2018,10,"Sant Martí",73,"la Verneda i la Pau","Home","Regne Unit",6
2018,1,"Ciutat Vella",1,"el Raval","Home","Rússia",64
2018,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Rússia",51
2018,1,"Ciutat Vella",3,"la Barceloneta","Home","Rússia",30
2018,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","Rússia",51
2018,2,"Eixample",5,"el Fort Pienc","Home","Rússia",32
2018,2,"Eixample",6,"la Sagrada Família","Home","Rússia",65
2018,2,"Eixample",7,"la Dreta de l'Eixample","Home","Rússia",92
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","Rússia",50
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","Rússia",67
2018,2,"Eixample",10,"Sant Antoni","Home","Rússia",43
2018,3,"Sants-Montjuïc",11,"el Poble Sec","Home","Rússia",47
2018,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","Rússia",1
2018,3,"Sants-Montjuïc",13,"la Marina de Port","Home","Rússia",33
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","Rússia",13
2018,3,"Sants-Montjuïc",15,"Hostafrancs","Home","Rússia",32
2018,3,"Sants-Montjuïc",16,"la Bordeta","Home","Rússia",14
2018,3,"Sants-Montjuïc",17,"Sants - Badal","Home","Rússia",19
2018,3,"Sants-Montjuïc",18,"Sants","Home","Rússia",33
2018,4,"Les Corts",19,"les Corts","Home","Rússia",63
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","Rússia",11
2018,4,"Les Corts",21,"Pedralbes","Home","Rússia",75
2018,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","Rússia",10
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Rússia",38
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Rússia",20
2018,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","Rússia",54
2018,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","Rússia",72
2018,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","Rússia",36
2018,6,"Gràcia",28,"Vallcarca i els Penitents","Home","Rússia",27
2018,6,"Gràcia",29,"el Coll","Home","Rússia",18
2018,6,"Gràcia",30,"la Salut","Home","Rússia",17
2018,6,"Gràcia",31,"la Vila de Gràcia","Home","Rússia",33
2018,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","Rússia",24
2018,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","Rússia",16
2018,7,"Horta-Guinardó",34,"Can Baró","Home","Rússia",13
2018,7,"Horta-Guinardó",35,"el Guinardó","Home","Rússia",44
2018,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","Rússia",4
2018,7,"Horta-Guinardó",37,"el Carmel","Home","Rússia",59
2018,7,"Horta-Guinardó",38,"la Teixonera","Home","Rússia",15
2018,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","Rússia",15
2018,7,"Horta-Guinardó",40,"Montbau","Home","Rússia",16
2018,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","Rússia",11
2018,7,"Horta-Guinardó",42,"la Clota","Home","Rússia",1
2018,7,"Horta-Guinardó",43,"Horta","Home","Rússia",16
2018,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","Rússia",27
2018,8,"Nou Barris",45,"Porta","Home","Rússia",35
2018,8,"Nou Barris",46,"el Turó de la Peira","Home","Rússia",10
2018,8,"Nou Barris",47,"Can Peguera","Home","Rússia",2
2018,8,"Nou Barris",48,"la Guineueta","Home","Rússia",11
2018,8,"Nou Barris",49,"Canyelles","Home","Rússia",5
2018,8,"Nou Barris",50,"les Roquetes","Home","Rússia",26
2018,8,"Nou Barris",51,"Verdun","Home","Rússia",16
2018,8,"Nou Barris",52,"la Prosperitat","Home","Rússia",20
2018,8,"Nou Barris",53,"la Trinitat Nova","Home","Rússia",14
2018,8,"Nou Barris",54,"Torre Baró","Home","Rússia",6
2018,8,"Nou Barris",55,"Ciutat Meridiana","Home","Rússia",24
2018,8,"Nou Barris",56,"Vallbona","Home","Rússia",1
2018,9,"Sant Andreu",57,"la Trinitat Vella","Home","Rússia",11
2018,9,"Sant Andreu",58,"Baró de Viver","Home","Rússia",7
2018,9,"Sant Andreu",59,"el Bon Pastor","Home","Rússia",13
2018,9,"Sant Andreu",60,"Sant Andreu","Home","Rússia",30
2018,9,"Sant Andreu",61,"la Sagrera","Home","Rússia",28
2018,9,"Sant Andreu",62,"el Congrés i els Indians","Home","Rússia",32
2018,9,"Sant Andreu",63,"Navas","Home","Rússia",22
2018,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","Rússia",44
2018,10,"Sant Martí",65,"el Clot","Home","Rússia",31
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Rússia",37
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Rússia",26
2018,10,"Sant Martí",68,"el Poblenou","Home","Rússia",84
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Rússia",142
2018,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Rússia",111
2018,10,"Sant Martí",71,"Provençals del Poblenou","Home","Rússia",51
2018,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Rússia",27
2018,10,"Sant Martí",73,"la Verneda i la Pau","Home","Rússia",33
2018,1,"Ciutat Vella",1,"el Raval","Home","Alemanya",185
2018,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Alemanya",155
2018,1,"Ciutat Vella",3,"la Barceloneta","Home","Alemanya",86
2018,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","Alemanya",190
