"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Nacionalitat","Nombre"
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","Nigèria",1
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","Nigèria",2
2020,7,"Horta-Guinardó",34,"Can Baró","Dona","Nigèria",1
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","Nigèria",4
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","Nigèria",3
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","Nigèria",1
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","Nigèria",11
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","Nigèria",2
2020,7,"Horta-Guinardó",40,"Montbau","Dona","Nigèria",0
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","Nigèria",0
2020,7,"Horta-Guinardó",42,"la Clota","Dona","Nigèria",0
2020,7,"Horta-Guinardó",43,"Horta","Dona","Nigèria",6
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","Nigèria",4
2020,8,"Nou Barris",45,"Porta","Dona","Nigèria",38
2020,8,"Nou Barris",46,"el Turó de la Peira","Dona","Nigèria",7
2020,8,"Nou Barris",47,"Can Peguera","Dona","Nigèria",3
2020,8,"Nou Barris",48,"la Guineueta","Dona","Nigèria",2
2020,8,"Nou Barris",49,"Canyelles","Dona","Nigèria",0
2020,8,"Nou Barris",50,"les Roquetes","Dona","Nigèria",27
2020,8,"Nou Barris",51,"Verdun","Dona","Nigèria",15
2020,8,"Nou Barris",52,"la Prosperitat","Dona","Nigèria",21
2020,8,"Nou Barris",53,"la Trinitat Nova","Dona","Nigèria",19
2020,8,"Nou Barris",54,"Torre Baró","Dona","Nigèria",7
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dona","Nigèria",103
2020,8,"Nou Barris",56,"Vallbona","Dona","Nigèria",0
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dona","Nigèria",32
2020,9,"Sant Andreu",58,"Baró de Viver","Dona","Nigèria",1
2020,9,"Sant Andreu",59,"el Bon Pastor","Dona","Nigèria",6
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","Nigèria",4
2020,9,"Sant Andreu",61,"la Sagrera","Dona","Nigèria",4
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","Nigèria",0
2020,9,"Sant Andreu",63,"Navas","Dona","Nigèria",0
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","Nigèria",1
2020,10,"Sant Martí",65,"el Clot","Dona","Nigèria",2
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","Nigèria",4
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","Nigèria",1
2020,10,"Sant Martí",68,"el Poblenou","Dona","Nigèria",2
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","Nigèria",2
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","Nigèria",0
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","Nigèria",6
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","Nigèria",1
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","Nigèria",0
2020,1,"Ciutat Vella",1,"el Raval","Dona","Resta països d'Àfrica",60
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","Resta països d'Àfrica",43
2020,1,"Ciutat Vella",3,"la Barceloneta","Dona","Resta països d'Àfrica",12
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","Resta països d'Àfrica",26
2020,2,"Eixample",5,"el Fort Pienc","Dona","Resta països d'Àfrica",21
2020,2,"Eixample",6,"la Sagrada Família","Dona","Resta països d'Àfrica",29
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dona","Resta països d'Àfrica",64
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","Resta països d'Àfrica",45
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","Resta països d'Àfrica",39
2020,2,"Eixample",10,"Sant Antoni","Dona","Resta països d'Àfrica",24
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","Resta països d'Àfrica",35
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","Resta països d'Àfrica",0
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","Resta països d'Àfrica",25
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","Resta països d'Àfrica",3
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","Resta països d'Àfrica",10
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dona","Resta països d'Àfrica",16
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","Resta països d'Àfrica",26
2020,3,"Sants-Montjuïc",18,"Sants","Dona","Resta països d'Àfrica",25
2020,4,"Les Corts",19,"les Corts","Dona","Resta països d'Àfrica",25
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","Resta països d'Àfrica",16
2020,4,"Les Corts",21,"Pedralbes","Dona","Resta països d'Àfrica",17
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","Resta països d'Àfrica",1
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","Resta països d'Àfrica",5
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","Resta països d'Àfrica",6
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","Resta països d'Àfrica",25
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","Resta països d'Àfrica",46
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","Resta països d'Àfrica",17
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","Resta països d'Àfrica",5
2020,6,"Gràcia",29,"el Coll","Dona","Resta països d'Àfrica",7
2020,6,"Gràcia",30,"la Salut","Dona","Resta països d'Àfrica",9
2020,6,"Gràcia",31,"la Vila de Gràcia","Dona","Resta països d'Àfrica",35
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","Resta països d'Àfrica",19
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","Resta països d'Àfrica",19
2020,7,"Horta-Guinardó",34,"Can Baró","Dona","Resta països d'Àfrica",5
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","Resta països d'Àfrica",30
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","Resta països d'Àfrica",5
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","Resta països d'Àfrica",20
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","Resta països d'Àfrica",7
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","Resta països d'Àfrica",9
2020,7,"Horta-Guinardó",40,"Montbau","Dona","Resta països d'Àfrica",5
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","Resta països d'Àfrica",4
2020,7,"Horta-Guinardó",42,"la Clota","Dona","Resta països d'Àfrica",0
2020,7,"Horta-Guinardó",43,"Horta","Dona","Resta països d'Àfrica",24
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","Resta països d'Àfrica",10
2020,8,"Nou Barris",45,"Porta","Dona","Resta països d'Àfrica",33
2020,8,"Nou Barris",46,"el Turó de la Peira","Dona","Resta països d'Àfrica",11
2020,8,"Nou Barris",47,"Can Peguera","Dona","Resta països d'Àfrica",3
2020,8,"Nou Barris",48,"la Guineueta","Dona","Resta països d'Àfrica",9
2020,8,"Nou Barris",49,"Canyelles","Dona","Resta països d'Àfrica",11
2020,8,"Nou Barris",50,"les Roquetes","Dona","Resta països d'Àfrica",38
2020,8,"Nou Barris",51,"Verdun","Dona","Resta països d'Àfrica",19
2020,8,"Nou Barris",52,"la Prosperitat","Dona","Resta països d'Àfrica",49
2020,8,"Nou Barris",53,"la Trinitat Nova","Dona","Resta països d'Àfrica",16
2020,8,"Nou Barris",54,"Torre Baró","Dona","Resta països d'Àfrica",10
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dona","Resta països d'Àfrica",66
2020,8,"Nou Barris",56,"Vallbona","Dona","Resta països d'Àfrica",2
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dona","Resta països d'Àfrica",36
2020,9,"Sant Andreu",58,"Baró de Viver","Dona","Resta països d'Àfrica",1
2020,9,"Sant Andreu",59,"el Bon Pastor","Dona","Resta països d'Àfrica",7
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","Resta països d'Àfrica",49
2020,9,"Sant Andreu",61,"la Sagrera","Dona","Resta països d'Àfrica",16
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","Resta països d'Àfrica",11
2020,9,"Sant Andreu",63,"Navas","Dona","Resta països d'Àfrica",13
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","Resta països d'Àfrica",16
2020,10,"Sant Martí",65,"el Clot","Dona","Resta països d'Àfrica",17
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","Resta països d'Àfrica",18
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","Resta països d'Àfrica",1
2020,10,"Sant Martí",68,"el Poblenou","Dona","Resta països d'Àfrica",20
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","Resta països d'Àfrica",12
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","Resta països d'Àfrica",39
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","Resta països d'Àfrica",13
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","Resta països d'Àfrica",13
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","Resta països d'Àfrica",23
2020,1,"Ciutat Vella",1,"el Raval","Dona","Colòmbia",225
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","Colòmbia",156
2020,1,"Ciutat Vella",3,"la Barceloneta","Dona","Colòmbia",84
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","Colòmbia",177
2020,2,"Eixample",5,"el Fort Pienc","Dona","Colòmbia",188
2020,2,"Eixample",6,"la Sagrada Família","Dona","Colòmbia",386
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dona","Colòmbia",206
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","Colòmbia",324
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","Colòmbia",338
2020,2,"Eixample",10,"Sant Antoni","Dona","Colòmbia",184
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","Colòmbia",255
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","Colòmbia",5
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","Colòmbia",172
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","Colòmbia",60
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","Colòmbia",98
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dona","Colòmbia",84
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","Colòmbia",207
2020,3,"Sants-Montjuïc",18,"Sants","Dona","Colòmbia",283
2020,4,"Les Corts",19,"les Corts","Dona","Colòmbia",160
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","Colòmbia",114
2020,4,"Les Corts",21,"Pedralbes","Dona","Colòmbia",31
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","Colòmbia",9
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","Colòmbia",49
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","Colòmbia",21
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","Colòmbia",71
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","Colòmbia",146
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","Colòmbia",112
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","Colòmbia",47
2020,6,"Gràcia",29,"el Coll","Dona","Colòmbia",27
2020,6,"Gràcia",30,"la Salut","Dona","Colòmbia",50
2020,6,"Gràcia",31,"la Vila de Gràcia","Dona","Colòmbia",209
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","Colòmbia",149
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","Colòmbia",136
2020,7,"Horta-Guinardó",34,"Can Baró","Dona","Colòmbia",47
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","Colòmbia",277
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","Colòmbia",21
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","Colòmbia",151
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","Colòmbia",61
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","Colòmbia",35
2020,7,"Horta-Guinardó",40,"Montbau","Dona","Colòmbia",31
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","Colòmbia",27
2020,7,"Horta-Guinardó",42,"la Clota","Dona","Colòmbia",3
2020,7,"Horta-Guinardó",43,"Horta","Dona","Colòmbia",187
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","Colòmbia",149
2020,8,"Nou Barris",45,"Porta","Dona","Colòmbia",233
2020,8,"Nou Barris",46,"el Turó de la Peira","Dona","Colòmbia",141
2020,8,"Nou Barris",47,"Can Peguera","Dona","Colòmbia",5
2020,8,"Nou Barris",48,"la Guineueta","Dona","Colòmbia",63
2020,8,"Nou Barris",49,"Canyelles","Dona","Colòmbia",6
2020,8,"Nou Barris",50,"les Roquetes","Dona","Colòmbia",88
2020,8,"Nou Barris",51,"Verdun","Dona","Colòmbia",68
2020,8,"Nou Barris",52,"la Prosperitat","Dona","Colòmbia",129
2020,8,"Nou Barris",53,"la Trinitat Nova","Dona","Colòmbia",49
2020,8,"Nou Barris",54,"Torre Baró","Dona","Colòmbia",11
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dona","Colòmbia",41
2020,8,"Nou Barris",56,"Vallbona","Dona","Colòmbia",3
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dona","Colòmbia",29
2020,9,"Sant Andreu",58,"Baró de Viver","Dona","Colòmbia",6
2020,9,"Sant Andreu",59,"el Bon Pastor","Dona","Colòmbia",103
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","Colòmbia",163
2020,9,"Sant Andreu",61,"la Sagrera","Dona","Colòmbia",168
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","Colòmbia",88
2020,9,"Sant Andreu",63,"Navas","Dona","Colòmbia",115
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","Colòmbia",225
2020,10,"Sant Martí",65,"el Clot","Dona","Colòmbia",92
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","Colòmbia",64
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","Colòmbia",28
2020,10,"Sant Martí",68,"el Poblenou","Dona","Colòmbia",93
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","Colòmbia",40
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","Colòmbia",146
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","Colòmbia",62
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","Colòmbia",107
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","Colòmbia",91
2020,1,"Ciutat Vella",1,"el Raval","Dona","Hondures",97
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","Hondures",127
2020,1,"Ciutat Vella",3,"la Barceloneta","Dona","Hondures",30
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","Hondures",55
2020,2,"Eixample",5,"el Fort Pienc","Dona","Hondures",157
2020,2,"Eixample",6,"la Sagrada Família","Dona","Hondures",193
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dona","Hondures",88
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","Hondures",105
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","Hondures",139
2020,2,"Eixample",10,"Sant Antoni","Dona","Hondures",78
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","Hondures",152
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","Hondures",2
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","Hondures",182
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","Hondures",36
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","Hondures",48
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dona","Hondures",43
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","Hondures",152
2020,3,"Sants-Montjuïc",18,"Sants","Dona","Hondures",287
2020,4,"Les Corts",19,"les Corts","Dona","Hondures",133
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","Hondures",59
2020,4,"Les Corts",21,"Pedralbes","Dona","Hondures",28
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","Hondures",4
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","Hondures",46
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","Hondures",42
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","Hondures",73
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","Hondures",106
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","Hondures",43
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","Hondures",47
2020,6,"Gràcia",29,"el Coll","Dona","Hondures",72
2020,6,"Gràcia",30,"la Salut","Dona","Hondures",35
2020,6,"Gràcia",31,"la Vila de Gràcia","Dona","Hondures",92
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","Hondures",131
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","Hondures",72
2020,7,"Horta-Guinardó",34,"Can Baró","Dona","Hondures",59
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","Hondures",259
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","Hondures",35
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","Hondures",335
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","Hondures",134
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","Hondures",78
2020,7,"Horta-Guinardó",40,"Montbau","Dona","Hondures",36
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","Hondures",24
2020,7,"Horta-Guinardó",42,"la Clota","Dona","Hondures",4
2020,7,"Horta-Guinardó",43,"Horta","Dona","Hondures",385
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","Hondures",194
2020,8,"Nou Barris",45,"Porta","Dona","Hondures",837
2020,8,"Nou Barris",46,"el Turó de la Peira","Dona","Hondures",162
2020,8,"Nou Barris",47,"Can Peguera","Dona","Hondures",19
2020,8,"Nou Barris",48,"la Guineueta","Dona","Hondures",150
2020,8,"Nou Barris",49,"Canyelles","Dona","Hondures",34
2020,8,"Nou Barris",50,"les Roquetes","Dona","Hondures",677
2020,8,"Nou Barris",51,"Verdun","Dona","Hondures",395
2020,8,"Nou Barris",52,"la Prosperitat","Dona","Hondures",543
2020,8,"Nou Barris",53,"la Trinitat Nova","Dona","Hondures",145
2020,8,"Nou Barris",54,"Torre Baró","Dona","Hondures",39
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dona","Hondures",427
2020,8,"Nou Barris",56,"Vallbona","Dona","Hondures",7
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dona","Hondures",101
2020,9,"Sant Andreu",58,"Baró de Viver","Dona","Hondures",26
2020,9,"Sant Andreu",59,"el Bon Pastor","Dona","Hondures",235
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","Hondures",235
2020,9,"Sant Andreu",61,"la Sagrera","Dona","Hondures",152
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","Hondures",110
2020,9,"Sant Andreu",63,"Navas","Dona","Hondures",62
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","Hondures",128
2020,10,"Sant Martí",65,"el Clot","Dona","Hondures",83
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","Hondures",27
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","Hondures",4
2020,10,"Sant Martí",68,"el Poblenou","Dona","Hondures",69
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","Hondures",4
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","Hondures",286
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","Hondures",74
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","Hondures",103
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","Hondures",139
2020,1,"Ciutat Vella",1,"el Raval","Dona","Veneçuela",134
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","Veneçuela",111
2020,1,"Ciutat Vella",3,"la Barceloneta","Dona","Veneçuela",114
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","Veneçuela",141
2020,2,"Eixample",5,"el Fort Pienc","Dona","Veneçuela",214
2020,2,"Eixample",6,"la Sagrada Família","Dona","Veneçuela",397
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dona","Veneçuela",179
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","Veneçuela",226
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","Veneçuela",329
2020,2,"Eixample",10,"Sant Antoni","Dona","Veneçuela",178
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","Veneçuela",175
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","Veneçuela",5
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","Veneçuela",101
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","Veneçuela",41
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","Veneçuela",73
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dona","Veneçuela",67
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","Veneçuela",136
2020,3,"Sants-Montjuïc",18,"Sants","Dona","Veneçuela",215
2020,4,"Les Corts",19,"les Corts","Dona","Veneçuela",191
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","Veneçuela",85
2020,4,"Les Corts",21,"Pedralbes","Dona","Veneçuela",23
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","Veneçuela",6
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","Veneçuela",60
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","Veneçuela",22
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","Veneçuela",85
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","Veneçuela",137
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","Veneçuela",152
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","Veneçuela",73
2020,6,"Gràcia",29,"el Coll","Dona","Veneçuela",53
2020,6,"Gràcia",30,"la Salut","Dona","Veneçuela",56
2020,6,"Gràcia",31,"la Vila de Gràcia","Dona","Veneçuela",229
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","Veneçuela",152
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","Veneçuela",142
2020,7,"Horta-Guinardó",34,"Can Baró","Dona","Veneçuela",38
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","Veneçuela",180
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","Veneçuela",37
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","Veneçuela",162
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","Veneçuela",77
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","Veneçuela",45
2020,7,"Horta-Guinardó",40,"Montbau","Dona","Veneçuela",34
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","Veneçuela",37
2020,7,"Horta-Guinardó",42,"la Clota","Dona","Veneçuela",1
2020,7,"Horta-Guinardó",43,"Horta","Dona","Veneçuela",114
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","Veneçuela",105
2020,8,"Nou Barris",45,"Porta","Dona","Veneçuela",111
2020,8,"Nou Barris",46,"el Turó de la Peira","Dona","Veneçuela",90
2020,8,"Nou Barris",47,"Can Peguera","Dona","Veneçuela",3
2020,8,"Nou Barris",48,"la Guineueta","Dona","Veneçuela",41
2020,8,"Nou Barris",49,"Canyelles","Dona","Veneçuela",4
2020,8,"Nou Barris",50,"les Roquetes","Dona","Veneçuela",63
2020,8,"Nou Barris",51,"Verdun","Dona","Veneçuela",43
2020,8,"Nou Barris",52,"la Prosperitat","Dona","Veneçuela",69
2020,8,"Nou Barris",53,"la Trinitat Nova","Dona","Veneçuela",56
2020,8,"Nou Barris",54,"Torre Baró","Dona","Veneçuela",9
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dona","Veneçuela",23
2020,8,"Nou Barris",56,"Vallbona","Dona","Veneçuela",2
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dona","Veneçuela",31
2020,9,"Sant Andreu",58,"Baró de Viver","Dona","Veneçuela",4
2020,9,"Sant Andreu",59,"el Bon Pastor","Dona","Veneçuela",59
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","Veneçuela",187
2020,9,"Sant Andreu",61,"la Sagrera","Dona","Veneçuela",120
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","Veneçuela",74
2020,9,"Sant Andreu",63,"Navas","Dona","Veneçuela",92
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","Veneçuela",240
2020,10,"Sant Martí",65,"el Clot","Dona","Veneçuela",122
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","Veneçuela",52
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","Veneçuela",21
2020,10,"Sant Martí",68,"el Poblenou","Dona","Veneçuela",132
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","Veneçuela",39
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","Veneçuela",131
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","Veneçuela",79
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","Veneçuela",82
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","Veneçuela",91
2020,1,"Ciutat Vella",1,"el Raval","Dona","Perú",100
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","Perú",67
2020,1,"Ciutat Vella",3,"la Barceloneta","Dona","Perú",50
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","Perú",86
2020,2,"Eixample",5,"el Fort Pienc","Dona","Perú",140
2020,2,"Eixample",6,"la Sagrada Família","Dona","Perú",278
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dona","Perú",118
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","Perú",193
