"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Nacionalitat","Nombre"
2017,3,"Sants-Montjuïc",16,"la Bordeta","Home","Itàlia",115
2017,3,"Sants-Montjuïc",17,"Sants - Badal","Home","Itàlia",114
2017,3,"Sants-Montjuïc",18,"Sants","Home","Itàlia",364
2017,4,"Les Corts",19,"les Corts","Home","Itàlia",283
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","Itàlia",145
2017,4,"Les Corts",21,"Pedralbes","Home","Itàlia",110
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","Itàlia",46
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Itàlia",230
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Itàlia",88
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","Itàlia",176
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","Itàlia",403
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","Itàlia",330
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Home","Itàlia",133
2017,6,"Gràcia",29,"el Coll","Home","Itàlia",52
2017,6,"Gràcia",30,"la Salut","Home","Itàlia",137
2017,6,"Gràcia",31,"la Vila de Gràcia","Home","Itàlia",864
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","Itàlia",371
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","Itàlia",258
2017,7,"Horta-Guinardó",34,"Can Baró","Home","Itàlia",68
2017,7,"Horta-Guinardó",35,"el Guinardó","Home","Itàlia",242
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","Itàlia",32
2017,7,"Horta-Guinardó",37,"el Carmel","Home","Itàlia",119
2017,7,"Horta-Guinardó",38,"la Teixonera","Home","Itàlia",63
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","Itàlia",29
2017,7,"Horta-Guinardó",40,"Montbau","Home","Itàlia",25
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","Itàlia",24
2017,7,"Horta-Guinardó",42,"la Clota","Home","Itàlia",1
2017,7,"Horta-Guinardó",43,"Horta","Home","Itàlia",95
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","Itàlia",103
2017,8,"Nou Barris",45,"Porta","Home","Itàlia",73
2017,8,"Nou Barris",46,"el Turó de la Peira","Home","Itàlia",39
2017,8,"Nou Barris",47,"Can Peguera","Home","Itàlia",3
2017,8,"Nou Barris",48,"la Guineueta","Home","Itàlia",52
2017,8,"Nou Barris",49,"Canyelles","Home","Itàlia",12
2017,8,"Nou Barris",50,"les Roquetes","Home","Itàlia",44
2017,8,"Nou Barris",51,"Verdun","Home","Itàlia",40
2017,8,"Nou Barris",52,"la Prosperitat","Home","Itàlia",53
2017,8,"Nou Barris",53,"la Trinitat Nova","Home","Itàlia",15
2017,8,"Nou Barris",54,"Torre Baró","Home","Itàlia",8
2017,8,"Nou Barris",55,"Ciutat Meridiana","Home","Itàlia",15
2017,8,"Nou Barris",56,"Vallbona","Home","Itàlia",1
2017,9,"Sant Andreu",57,"la Trinitat Vella","Home","Itàlia",34
2017,9,"Sant Andreu",58,"Baró de Viver","Home","Itàlia",1
2017,9,"Sant Andreu",59,"el Bon Pastor","Home","Itàlia",29
2017,9,"Sant Andreu",60,"Sant Andreu","Home","Itàlia",192
2017,9,"Sant Andreu",61,"la Sagrera","Home","Itàlia",124
2017,9,"Sant Andreu",62,"el Congrés i els Indians","Home","Itàlia",68
2017,9,"Sant Andreu",63,"Navas","Home","Itàlia",132
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","Itàlia",372
2017,10,"Sant Martí",65,"el Clot","Home","Itàlia",218
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Itàlia",254
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Itàlia",165
2017,10,"Sant Martí",68,"el Poblenou","Home","Itàlia",520
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Itàlia",175
2017,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Itàlia",90
2017,10,"Sant Martí",71,"Provençals del Poblenou","Home","Itàlia",181
2017,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Itàlia",115
2017,10,"Sant Martí",73,"la Verneda i la Pau","Home","Itàlia",75
2017,1,"Ciutat Vella",1,"el Raval","Home","França",397
2017,1,"Ciutat Vella",2,"el Barri Gòtic","Home","França",279
2017,1,"Ciutat Vella",3,"la Barceloneta","Home","França",143
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","França",383
2017,2,"Eixample",5,"el Fort Pienc","Home","França",263
2017,2,"Eixample",6,"la Sagrada Família","Home","França",209
2017,2,"Eixample",7,"la Dreta de l'Eixample","Home","França",527
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","França",345
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","França",264
2017,2,"Eixample",10,"Sant Antoni","Home","França",241
2017,3,"Sants-Montjuïc",11,"el Poble Sec","Home","França",300
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","França",1
2017,3,"Sants-Montjuïc",13,"la Marina de Port","Home","França",30
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","França",46
2017,3,"Sants-Montjuïc",15,"Hostafrancs","Home","França",83
2017,3,"Sants-Montjuïc",16,"la Bordeta","Home","França",47
2017,3,"Sants-Montjuïc",17,"Sants - Badal","Home","França",62
2017,3,"Sants-Montjuïc",18,"Sants","Home","França",159
2017,4,"Les Corts",19,"les Corts","Home","França",116
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","França",73
2017,4,"Les Corts",21,"Pedralbes","Home","França",223
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","França",46
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","França",326
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","França",78
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","França",130
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","França",285
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","França",160
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Home","França",53
2017,6,"Gràcia",29,"el Coll","Home","França",34
2017,6,"Gràcia",30,"la Salut","Home","França",55
2017,6,"Gràcia",31,"la Vila de Gràcia","Home","França",439
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","França",148
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","França",62
2017,7,"Horta-Guinardó",34,"Can Baró","Home","França",31
2017,7,"Horta-Guinardó",35,"el Guinardó","Home","França",115
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","França",14
2017,7,"Horta-Guinardó",37,"el Carmel","Home","França",55
2017,7,"Horta-Guinardó",38,"la Teixonera","Home","França",15
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","França",10
2017,7,"Horta-Guinardó",40,"Montbau","Home","França",3
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","França",8
2017,7,"Horta-Guinardó",42,"la Clota","Home","França",0
2017,7,"Horta-Guinardó",43,"Horta","Home","França",30
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","França",29
2017,8,"Nou Barris",45,"Porta","Home","França",22
2017,8,"Nou Barris",46,"el Turó de la Peira","Home","França",10
2017,8,"Nou Barris",47,"Can Peguera","Home","França",2
2017,8,"Nou Barris",48,"la Guineueta","Home","França",4
2017,8,"Nou Barris",49,"Canyelles","Home","França",0
2017,8,"Nou Barris",50,"les Roquetes","Home","França",7
2017,8,"Nou Barris",51,"Verdun","Home","França",15
2017,8,"Nou Barris",52,"la Prosperitat","Home","França",15
2017,8,"Nou Barris",53,"la Trinitat Nova","Home","França",4
2017,8,"Nou Barris",54,"Torre Baró","Home","França",1
2017,8,"Nou Barris",55,"Ciutat Meridiana","Home","França",2
2017,8,"Nou Barris",56,"Vallbona","Home","França",2
2017,9,"Sant Andreu",57,"la Trinitat Vella","Home","França",5
2017,9,"Sant Andreu",58,"Baró de Viver","Home","França",0
2017,9,"Sant Andreu",59,"el Bon Pastor","Home","França",5
2017,9,"Sant Andreu",60,"Sant Andreu","Home","França",42
2017,9,"Sant Andreu",61,"la Sagrera","Home","França",38
2017,9,"Sant Andreu",62,"el Congrés i els Indians","Home","França",19
2017,9,"Sant Andreu",63,"Navas","Home","França",41
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","França",137
2017,10,"Sant Martí",65,"el Clot","Home","França",82
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","França",108
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","França",93
2017,10,"Sant Martí",68,"el Poblenou","Home","França",233
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","França",114
2017,10,"Sant Martí",70,"el Besòs i el Maresme","Home","França",24
2017,10,"Sant Martí",71,"Provençals del Poblenou","Home","França",49
2017,10,"Sant Martí",72,"Sant Martí de Provençals","Home","França",29
2017,10,"Sant Martí",73,"la Verneda i la Pau","Home","França",25
2017,1,"Ciutat Vella",1,"el Raval","Home","Regne Unit",269
2017,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Regne Unit",198
2017,1,"Ciutat Vella",3,"la Barceloneta","Home","Regne Unit",114
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","Regne Unit",299
2017,2,"Eixample",5,"el Fort Pienc","Home","Regne Unit",117
2017,2,"Eixample",6,"la Sagrada Família","Home","Regne Unit",130
2017,2,"Eixample",7,"la Dreta de l'Eixample","Home","Regne Unit",270
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","Regne Unit",215
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","Regne Unit",143
2017,2,"Eixample",10,"Sant Antoni","Home","Regne Unit",154
2017,3,"Sants-Montjuïc",11,"el Poble Sec","Home","Regne Unit",200
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","Regne Unit",0
2017,3,"Sants-Montjuïc",13,"la Marina de Port","Home","Regne Unit",10
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","Regne Unit",24
2017,3,"Sants-Montjuïc",15,"Hostafrancs","Home","Regne Unit",45
2017,3,"Sants-Montjuïc",16,"la Bordeta","Home","Regne Unit",18
2017,3,"Sants-Montjuïc",17,"Sants - Badal","Home","Regne Unit",27
2017,3,"Sants-Montjuïc",18,"Sants","Home","Regne Unit",76
2017,4,"Les Corts",19,"les Corts","Home","Regne Unit",55
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","Regne Unit",25
2017,4,"Les Corts",21,"Pedralbes","Home","Regne Unit",50
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","Regne Unit",28
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Regne Unit",66
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Regne Unit",27
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","Regne Unit",44
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","Regne Unit",122
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","Regne Unit",79
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Home","Regne Unit",49
2017,6,"Gràcia",29,"el Coll","Home","Regne Unit",27
2017,6,"Gràcia",30,"la Salut","Home","Regne Unit",30
2017,6,"Gràcia",31,"la Vila de Gràcia","Home","Regne Unit",276
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","Regne Unit",92
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","Regne Unit",56
2017,7,"Horta-Guinardó",34,"Can Baró","Home","Regne Unit",13
2017,7,"Horta-Guinardó",35,"el Guinardó","Home","Regne Unit",60
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","Regne Unit",9
2017,7,"Horta-Guinardó",37,"el Carmel","Home","Regne Unit",27
2017,7,"Horta-Guinardó",38,"la Teixonera","Home","Regne Unit",6
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","Regne Unit",7
2017,7,"Horta-Guinardó",40,"Montbau","Home","Regne Unit",5
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","Regne Unit",3
2017,7,"Horta-Guinardó",42,"la Clota","Home","Regne Unit",0
2017,7,"Horta-Guinardó",43,"Horta","Home","Regne Unit",21
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","Regne Unit",11
2017,8,"Nou Barris",45,"Porta","Home","Regne Unit",6
2017,8,"Nou Barris",46,"el Turó de la Peira","Home","Regne Unit",9
2017,8,"Nou Barris",47,"Can Peguera","Home","Regne Unit",0
2017,8,"Nou Barris",48,"la Guineueta","Home","Regne Unit",7
2017,8,"Nou Barris",49,"Canyelles","Home","Regne Unit",0
2017,8,"Nou Barris",50,"les Roquetes","Home","Regne Unit",5
2017,8,"Nou Barris",51,"Verdun","Home","Regne Unit",8
2017,8,"Nou Barris",52,"la Prosperitat","Home","Regne Unit",9
2017,8,"Nou Barris",53,"la Trinitat Nova","Home","Regne Unit",3
2017,8,"Nou Barris",54,"Torre Baró","Home","Regne Unit",1
2017,8,"Nou Barris",55,"Ciutat Meridiana","Home","Regne Unit",3
2017,8,"Nou Barris",56,"Vallbona","Home","Regne Unit",1
2017,9,"Sant Andreu",57,"la Trinitat Vella","Home","Regne Unit",2
2017,9,"Sant Andreu",58,"Baró de Viver","Home","Regne Unit",2
2017,9,"Sant Andreu",59,"el Bon Pastor","Home","Regne Unit",3
2017,9,"Sant Andreu",60,"Sant Andreu","Home","Regne Unit",36
2017,9,"Sant Andreu",61,"la Sagrera","Home","Regne Unit",19
2017,9,"Sant Andreu",62,"el Congrés i els Indians","Home","Regne Unit",15
2017,9,"Sant Andreu",63,"Navas","Home","Regne Unit",21
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","Regne Unit",84
2017,10,"Sant Martí",65,"el Clot","Home","Regne Unit",45
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Regne Unit",68
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Regne Unit",39
2017,10,"Sant Martí",68,"el Poblenou","Home","Regne Unit",179
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Regne Unit",49
2017,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Regne Unit",6
2017,10,"Sant Martí",71,"Provençals del Poblenou","Home","Regne Unit",32
2017,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Regne Unit",9
2017,10,"Sant Martí",73,"la Verneda i la Pau","Home","Regne Unit",11
2017,1,"Ciutat Vella",1,"el Raval","Home","Romania",122
2017,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Romania",78
2017,1,"Ciutat Vella",3,"la Barceloneta","Home","Romania",36
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","Romania",72
2017,2,"Eixample",5,"el Fort Pienc","Home","Romania",64
2017,2,"Eixample",6,"la Sagrada Família","Home","Romania",81
2017,2,"Eixample",7,"la Dreta de l'Eixample","Home","Romania",40
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","Romania",63
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","Romania",95
2017,2,"Eixample",10,"Sant Antoni","Home","Romania",42
2017,3,"Sants-Montjuïc",11,"el Poble Sec","Home","Romania",74
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","Romania",0
2017,3,"Sants-Montjuïc",13,"la Marina de Port","Home","Romania",79
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","Romania",29
2017,3,"Sants-Montjuïc",15,"Hostafrancs","Home","Romania",36
2017,3,"Sants-Montjuïc",16,"la Bordeta","Home","Romania",36
2017,3,"Sants-Montjuïc",17,"Sants - Badal","Home","Romania",85
2017,3,"Sants-Montjuïc",18,"Sants","Home","Romania",113
2017,4,"Les Corts",19,"les Corts","Home","Romania",61
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","Romania",21
2017,4,"Les Corts",21,"Pedralbes","Home","Romania",7
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","Romania",4
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Romania",10
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Romania",8
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","Romania",24
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","Romania",26
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","Romania",27
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Home","Romania",33
2017,6,"Gràcia",29,"el Coll","Home","Romania",28
2017,6,"Gràcia",30,"la Salut","Home","Romania",22
2017,6,"Gràcia",31,"la Vila de Gràcia","Home","Romania",63
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","Romania",32
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","Romania",50
2017,7,"Horta-Guinardó",34,"Can Baró","Home","Romania",21
2017,7,"Horta-Guinardó",35,"el Guinardó","Home","Romania",85
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","Romania",6
2017,7,"Horta-Guinardó",37,"el Carmel","Home","Romania",72
2017,7,"Horta-Guinardó",38,"la Teixonera","Home","Romania",24
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","Romania",11
2017,7,"Horta-Guinardó",40,"Montbau","Home","Romania",15
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","Romania",16
2017,7,"Horta-Guinardó",42,"la Clota","Home","Romania",2
2017,7,"Horta-Guinardó",43,"Horta","Home","Romania",94
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","Romania",44
2017,8,"Nou Barris",45,"Porta","Home","Romania",56
2017,8,"Nou Barris",46,"el Turó de la Peira","Home","Romania",37
2017,8,"Nou Barris",47,"Can Peguera","Home","Romania",1
2017,8,"Nou Barris",48,"la Guineueta","Home","Romania",33
2017,8,"Nou Barris",49,"Canyelles","Home","Romania",8
2017,8,"Nou Barris",50,"les Roquetes","Home","Romania",89
2017,8,"Nou Barris",51,"Verdun","Home","Romania",23
2017,8,"Nou Barris",52,"la Prosperitat","Home","Romania",63
2017,8,"Nou Barris",53,"la Trinitat Nova","Home","Romania",15
2017,8,"Nou Barris",54,"Torre Baró","Home","Romania",10
2017,8,"Nou Barris",55,"Ciutat Meridiana","Home","Romania",40
2017,8,"Nou Barris",56,"Vallbona","Home","Romania",0
2017,9,"Sant Andreu",57,"la Trinitat Vella","Home","Romania",77
2017,9,"Sant Andreu",58,"Baró de Viver","Home","Romania",6
2017,9,"Sant Andreu",59,"el Bon Pastor","Home","Romania",42
2017,9,"Sant Andreu",60,"Sant Andreu","Home","Romania",63
2017,9,"Sant Andreu",61,"la Sagrera","Home","Romania",62
2017,9,"Sant Andreu",62,"el Congrés i els Indians","Home","Romania",46
2017,9,"Sant Andreu",63,"Navas","Home","Romania",56
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","Romania",64
2017,10,"Sant Martí",65,"el Clot","Home","Romania",57
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Romania",34
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Romania",9
2017,10,"Sant Martí",68,"el Poblenou","Home","Romania",42
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Romania",22
2017,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Romania",106
2017,10,"Sant Martí",71,"Provençals del Poblenou","Home","Romania",40
2017,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Romania",74
2017,10,"Sant Martí",73,"la Verneda i la Pau","Home","Romania",75
2017,1,"Ciutat Vella",1,"el Raval","Home","Alemanya",184
2017,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Alemanya",152
2017,1,"Ciutat Vella",3,"la Barceloneta","Home","Alemanya",89
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","Alemanya",184
2017,2,"Eixample",5,"el Fort Pienc","Home","Alemanya",94
2017,2,"Eixample",6,"la Sagrada Família","Home","Alemanya",93
