"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Nacionalitat","Nombre"
2019,1,"Ciutat Vella",3,"la Barceloneta","Home","Itàlia",625
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","Itàlia",936
2019,2,"Eixample",5,"el Fort Pienc","Home","Itàlia",619
2019,2,"Eixample",6,"la Sagrada Família","Home","Itàlia",786
2019,2,"Eixample",7,"la Dreta de l'Eixample","Home","Itàlia",887
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","Itàlia",773
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","Itàlia",901
2019,2,"Eixample",10,"Sant Antoni","Home","Itàlia",681
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Home","Itàlia",846
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","Itàlia",4
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Home","Itàlia",140
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","Itàlia",153
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Home","Itàlia",247
2019,3,"Sants-Montjuïc",16,"la Bordeta","Home","Itàlia",136
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Home","Itàlia",166
2019,3,"Sants-Montjuïc",18,"Sants","Home","Itàlia",440
2019,4,"Les Corts",19,"les Corts","Home","Itàlia",341
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","Itàlia",177
2019,4,"Les Corts",21,"Pedralbes","Home","Itàlia",122
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","Itàlia",60
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Itàlia",235
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Itàlia",107
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","Itàlia",193
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","Itàlia",478
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","Itàlia",403
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Home","Itàlia",156
2019,6,"Gràcia",29,"el Coll","Home","Itàlia",83
2019,6,"Gràcia",30,"la Salut","Home","Itàlia",161
2019,6,"Gràcia",31,"la Vila de Gràcia","Home","Itàlia",946
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","Itàlia",431
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","Itàlia",319
2019,7,"Horta-Guinardó",34,"Can Baró","Home","Itàlia",91
2019,7,"Horta-Guinardó",35,"el Guinardó","Home","Itàlia",360
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","Itàlia",47
2019,7,"Horta-Guinardó",37,"el Carmel","Home","Itàlia",183
2019,7,"Horta-Guinardó",38,"la Teixonera","Home","Itàlia",81
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","Itàlia",34
2019,7,"Horta-Guinardó",40,"Montbau","Home","Itàlia",41
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","Itàlia",28
2019,7,"Horta-Guinardó",42,"la Clota","Home","Itàlia",3
2019,7,"Horta-Guinardó",43,"Horta","Home","Itàlia",121
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","Itàlia",125
2019,8,"Nou Barris",45,"Porta","Home","Itàlia",106
2019,8,"Nou Barris",46,"el Turó de la Peira","Home","Itàlia",46
2019,8,"Nou Barris",47,"Can Peguera","Home","Itàlia",3
2019,8,"Nou Barris",48,"la Guineueta","Home","Itàlia",45
2019,8,"Nou Barris",49,"Canyelles","Home","Itàlia",9
2019,8,"Nou Barris",50,"les Roquetes","Home","Itàlia",53
2019,8,"Nou Barris",51,"Verdun","Home","Itàlia",51
2019,8,"Nou Barris",52,"la Prosperitat","Home","Itàlia",77
2019,8,"Nou Barris",53,"la Trinitat Nova","Home","Itàlia",29
2019,8,"Nou Barris",54,"Torre Baró","Home","Itàlia",10
2019,8,"Nou Barris",55,"Ciutat Meridiana","Home","Itàlia",20
2019,8,"Nou Barris",56,"Vallbona","Home","Itàlia",5
2019,9,"Sant Andreu",57,"la Trinitat Vella","Home","Itàlia",41
2019,9,"Sant Andreu",58,"Baró de Viver","Home","Itàlia",2
2019,9,"Sant Andreu",59,"el Bon Pastor","Home","Itàlia",41
2019,9,"Sant Andreu",60,"Sant Andreu","Home","Itàlia",263
2019,9,"Sant Andreu",61,"la Sagrera","Home","Itàlia",181
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Home","Itàlia",101
2019,9,"Sant Andreu",63,"Navas","Home","Itàlia",203
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","Itàlia",480
2019,10,"Sant Martí",65,"el Clot","Home","Itàlia",298
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Itàlia",319
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Itàlia",178
2019,10,"Sant Martí",68,"el Poblenou","Home","Itàlia",614
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Itàlia",194
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Itàlia",140
2019,10,"Sant Martí",71,"Provençals del Poblenou","Home","Itàlia",225
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Itàlia",164
2019,10,"Sant Martí",73,"la Verneda i la Pau","Home","Itàlia",124
2019,1,"Ciutat Vella",1,"el Raval","Home","França",464
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Home","França",344
2019,1,"Ciutat Vella",3,"la Barceloneta","Home","França",165
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","França",413
2019,2,"Eixample",5,"el Fort Pienc","Home","França",305
2019,2,"Eixample",6,"la Sagrada Família","Home","França",279
2019,2,"Eixample",7,"la Dreta de l'Eixample","Home","França",570
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","França",395
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","França",301
2019,2,"Eixample",10,"Sant Antoni","Home","França",257
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Home","França",343
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","França",2
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Home","França",36
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","França",42
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Home","França",91
2019,3,"Sants-Montjuïc",16,"la Bordeta","Home","França",57
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Home","França",76
2019,3,"Sants-Montjuïc",18,"Sants","Home","França",196
2019,4,"Les Corts",19,"les Corts","Home","França",138
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","França",86
2019,4,"Les Corts",21,"Pedralbes","Home","França",205
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","França",53
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","França",352
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","França",93
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","França",142
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","França",320
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","França",188
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Home","França",66
2019,6,"Gràcia",29,"el Coll","Home","França",32
2019,6,"Gràcia",30,"la Salut","Home","França",65
2019,6,"Gràcia",31,"la Vila de Gràcia","Home","França",512
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","França",184
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","França",86
2019,7,"Horta-Guinardó",34,"Can Baró","Home","França",44
2019,7,"Horta-Guinardó",35,"el Guinardó","Home","França",142
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","França",20
2019,7,"Horta-Guinardó",37,"el Carmel","Home","França",50
2019,7,"Horta-Guinardó",38,"la Teixonera","Home","França",16
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","França",13
2019,7,"Horta-Guinardó",40,"Montbau","Home","França",3
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","França",9
2019,7,"Horta-Guinardó",42,"la Clota","Home","França",0
2019,7,"Horta-Guinardó",43,"Horta","Home","França",31
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","França",41
2019,8,"Nou Barris",45,"Porta","Home","França",30
2019,8,"Nou Barris",46,"el Turó de la Peira","Home","França",7
2019,8,"Nou Barris",47,"Can Peguera","Home","França",2
2019,8,"Nou Barris",48,"la Guineueta","Home","França",8
2019,8,"Nou Barris",49,"Canyelles","Home","França",0
2019,8,"Nou Barris",50,"les Roquetes","Home","França",7
2019,8,"Nou Barris",51,"Verdun","Home","França",12
2019,8,"Nou Barris",52,"la Prosperitat","Home","França",24
2019,8,"Nou Barris",53,"la Trinitat Nova","Home","França",2
2019,8,"Nou Barris",54,"Torre Baró","Home","França",2
2019,8,"Nou Barris",55,"Ciutat Meridiana","Home","França",2
2019,8,"Nou Barris",56,"Vallbona","Home","França",1
2019,9,"Sant Andreu",57,"la Trinitat Vella","Home","França",4
2019,9,"Sant Andreu",58,"Baró de Viver","Home","França",0
2019,9,"Sant Andreu",59,"el Bon Pastor","Home","França",8
2019,9,"Sant Andreu",60,"Sant Andreu","Home","França",57
2019,9,"Sant Andreu",61,"la Sagrera","Home","França",39
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Home","França",26
2019,9,"Sant Andreu",63,"Navas","Home","França",60
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","França",185
2019,10,"Sant Martí",65,"el Clot","Home","França",94
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","França",109
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","França",97
2019,10,"Sant Martí",68,"el Poblenou","Home","França",275
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","França",109
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Home","França",22
2019,10,"Sant Martí",71,"Provençals del Poblenou","Home","França",62
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Home","França",40
2019,10,"Sant Martí",73,"la Verneda i la Pau","Home","França",22
2019,1,"Ciutat Vella",1,"el Raval","Home","Regne Unit",339
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Regne Unit",231
2019,1,"Ciutat Vella",3,"la Barceloneta","Home","Regne Unit",123
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","Regne Unit",324
2019,2,"Eixample",5,"el Fort Pienc","Home","Regne Unit",143
2019,2,"Eixample",6,"la Sagrada Família","Home","Regne Unit",145
2019,2,"Eixample",7,"la Dreta de l'Eixample","Home","Regne Unit",289
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","Regne Unit",223
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","Regne Unit",177
2019,2,"Eixample",10,"Sant Antoni","Home","Regne Unit",201
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Home","Regne Unit",235
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","Regne Unit",0
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Home","Regne Unit",18
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","Regne Unit",24
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Home","Regne Unit",53
2019,3,"Sants-Montjuïc",16,"la Bordeta","Home","Regne Unit",29
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Home","Regne Unit",32
2019,3,"Sants-Montjuïc",18,"Sants","Home","Regne Unit",80
2019,4,"Les Corts",19,"les Corts","Home","Regne Unit",67
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","Regne Unit",35
2019,4,"Les Corts",21,"Pedralbes","Home","Regne Unit",40
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","Regne Unit",36
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Regne Unit",90
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Regne Unit",37
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","Regne Unit",60
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","Regne Unit",133
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","Regne Unit",80
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Home","Regne Unit",56
2019,6,"Gràcia",29,"el Coll","Home","Regne Unit",30
2019,6,"Gràcia",30,"la Salut","Home","Regne Unit",38
2019,6,"Gràcia",31,"la Vila de Gràcia","Home","Regne Unit",310
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","Regne Unit",98
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","Regne Unit",65
2019,7,"Horta-Guinardó",34,"Can Baró","Home","Regne Unit",17
2019,7,"Horta-Guinardó",35,"el Guinardó","Home","Regne Unit",66
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","Regne Unit",15
2019,7,"Horta-Guinardó",37,"el Carmel","Home","Regne Unit",33
2019,7,"Horta-Guinardó",38,"la Teixonera","Home","Regne Unit",10
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","Regne Unit",8
2019,7,"Horta-Guinardó",40,"Montbau","Home","Regne Unit",4
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","Regne Unit",2
2019,7,"Horta-Guinardó",42,"la Clota","Home","Regne Unit",0
2019,7,"Horta-Guinardó",43,"Horta","Home","Regne Unit",22
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","Regne Unit",17
2019,8,"Nou Barris",45,"Porta","Home","Regne Unit",15
2019,8,"Nou Barris",46,"el Turó de la Peira","Home","Regne Unit",18
2019,8,"Nou Barris",47,"Can Peguera","Home","Regne Unit",0
2019,8,"Nou Barris",48,"la Guineueta","Home","Regne Unit",6
2019,8,"Nou Barris",49,"Canyelles","Home","Regne Unit",1
2019,8,"Nou Barris",50,"les Roquetes","Home","Regne Unit",11
2019,8,"Nou Barris",51,"Verdun","Home","Regne Unit",10
2019,8,"Nou Barris",52,"la Prosperitat","Home","Regne Unit",7
2019,8,"Nou Barris",53,"la Trinitat Nova","Home","Regne Unit",4
2019,8,"Nou Barris",54,"Torre Baró","Home","Regne Unit",3
2019,8,"Nou Barris",55,"Ciutat Meridiana","Home","Regne Unit",4
2019,8,"Nou Barris",56,"Vallbona","Home","Regne Unit",2
2019,9,"Sant Andreu",57,"la Trinitat Vella","Home","Regne Unit",3
2019,9,"Sant Andreu",58,"Baró de Viver","Home","Regne Unit",1
2019,9,"Sant Andreu",59,"el Bon Pastor","Home","Regne Unit",5
2019,9,"Sant Andreu",60,"Sant Andreu","Home","Regne Unit",53
2019,9,"Sant Andreu",61,"la Sagrera","Home","Regne Unit",29
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Home","Regne Unit",22
2019,9,"Sant Andreu",63,"Navas","Home","Regne Unit",27
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","Regne Unit",117
2019,10,"Sant Martí",65,"el Clot","Home","Regne Unit",56
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Regne Unit",93
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Regne Unit",44
2019,10,"Sant Martí",68,"el Poblenou","Home","Regne Unit",205
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Regne Unit",63
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Regne Unit",18
2019,10,"Sant Martí",71,"Provençals del Poblenou","Home","Regne Unit",44
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Regne Unit",21
2019,10,"Sant Martí",73,"la Verneda i la Pau","Home","Regne Unit",3
2019,1,"Ciutat Vella",1,"el Raval","Home","Alemanya",204
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Alemanya",185
2019,1,"Ciutat Vella",3,"la Barceloneta","Home","Alemanya",112
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","Alemanya",203
2019,2,"Eixample",5,"el Fort Pienc","Home","Alemanya",105
2019,2,"Eixample",6,"la Sagrada Família","Home","Alemanya",108
2019,2,"Eixample",7,"la Dreta de l'Eixample","Home","Alemanya",252
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","Alemanya",200
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","Alemanya",165
2019,2,"Eixample",10,"Sant Antoni","Home","Alemanya",134
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Home","Alemanya",130
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","Alemanya",0
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Home","Alemanya",9
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","Alemanya",29
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Home","Alemanya",30
2019,3,"Sants-Montjuïc",16,"la Bordeta","Home","Alemanya",20
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Home","Alemanya",28
2019,3,"Sants-Montjuïc",18,"Sants","Home","Alemanya",57
2019,4,"Les Corts",19,"les Corts","Home","Alemanya",77
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","Alemanya",27
2019,4,"Les Corts",21,"Pedralbes","Home","Alemanya",48
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","Alemanya",31
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Alemanya",78
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Alemanya",36
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","Alemanya",54
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","Alemanya",165
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","Alemanya",80
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Home","Alemanya",56
2019,6,"Gràcia",29,"el Coll","Home","Alemanya",18
2019,6,"Gràcia",30,"la Salut","Home","Alemanya",39
2019,6,"Gràcia",31,"la Vila de Gràcia","Home","Alemanya",267
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","Alemanya",77
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","Alemanya",35
2019,7,"Horta-Guinardó",34,"Can Baró","Home","Alemanya",20
2019,7,"Horta-Guinardó",35,"el Guinardó","Home","Alemanya",48
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","Alemanya",16
2019,7,"Horta-Guinardó",37,"el Carmel","Home","Alemanya",23
2019,7,"Horta-Guinardó",38,"la Teixonera","Home","Alemanya",8
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","Alemanya",13
2019,7,"Horta-Guinardó",40,"Montbau","Home","Alemanya",2
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","Alemanya",7
2019,7,"Horta-Guinardó",42,"la Clota","Home","Alemanya",1
2019,7,"Horta-Guinardó",43,"Horta","Home","Alemanya",19
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","Alemanya",14
2019,8,"Nou Barris",45,"Porta","Home","Alemanya",15
2019,8,"Nou Barris",46,"el Turó de la Peira","Home","Alemanya",3
2019,8,"Nou Barris",47,"Can Peguera","Home","Alemanya",0
2019,8,"Nou Barris",48,"la Guineueta","Home","Alemanya",3
2019,8,"Nou Barris",49,"Canyelles","Home","Alemanya",0
2019,8,"Nou Barris",50,"les Roquetes","Home","Alemanya",2
2019,8,"Nou Barris",51,"Verdun","Home","Alemanya",5
2019,8,"Nou Barris",52,"la Prosperitat","Home","Alemanya",11
2019,8,"Nou Barris",53,"la Trinitat Nova","Home","Alemanya",2
2019,8,"Nou Barris",54,"Torre Baró","Home","Alemanya",0
2019,8,"Nou Barris",55,"Ciutat Meridiana","Home","Alemanya",3
2019,8,"Nou Barris",56,"Vallbona","Home","Alemanya",0
2019,9,"Sant Andreu",57,"la Trinitat Vella","Home","Alemanya",5
2019,9,"Sant Andreu",58,"Baró de Viver","Home","Alemanya",0
2019,9,"Sant Andreu",59,"el Bon Pastor","Home","Alemanya",8
2019,9,"Sant Andreu",60,"Sant Andreu","Home","Alemanya",25
2019,9,"Sant Andreu",61,"la Sagrera","Home","Alemanya",30
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Home","Alemanya",15
2019,9,"Sant Andreu",63,"Navas","Home","Alemanya",23
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","Alemanya",81
2019,10,"Sant Martí",65,"el Clot","Home","Alemanya",35
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Alemanya",63
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Alemanya",58
2019,10,"Sant Martí",68,"el Poblenou","Home","Alemanya",138
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Alemanya",55
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Alemanya",14
2019,10,"Sant Martí",71,"Provençals del Poblenou","Home","Alemanya",33
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Alemanya",15
2019,10,"Sant Martí",73,"la Verneda i la Pau","Home","Alemanya",13
2019,1,"Ciutat Vella",1,"el Raval","Home","Romania",123
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Romania",98
2019,1,"Ciutat Vella",3,"la Barceloneta","Home","Romania",28
